stop_sequence,arrival_time,departure_time,stop_id,estimated_passenger_count,required_pods
1,11:47:00,11:47:00,401954,5.0,1
2,11:47:31,11:47:31,401955,2.0,1
3,11:48:22,11:48:22,403632,4.0,1
4,11:49:51,11:49:51,401957,10.0,1
5,11:51:00,11:51:00,401958,12.0,2
6,11:54:34,11:54:34,401960,17.0,2
7,11:58:00,11:58:00,401961,15.0,1
8,12:01:00,12:01:00,401331,8.0,1
9,12:04:08,12:04:08,404075,2.0,1
10,12:05:56,12:05:56,401964,7.0,1
11,12:07:00,12:07:00,401965,6.0,1
12,12:08:16,12:08:16,401966,1.0,1
13,12:09:00,12:09:00,903004,1.0,1
