stop_sequence,arrival_time,departure_time,stop_id,estimated_passenger_count,required_pods
1,13:51:00,13:51:00,404058,7.0,1
2,13:53:38,13:53:38,401412,9.0,2
3,13:55:14,13:55:14,403992,19.0,2
4,13:57:42,13:57:42,403984,19.0,2
5,14:00:00,14:00:00,403562,2.0,2
6,14:01:47,14:01:47,403736,18.0,2
7,14:04:27,14:04:27,403621,24.0,2
8,14:05:49,14:05:49,405529,24.0,2
9,14:08:00,14:08:00,403620,24.0,2
10,14:11:01,14:11:01,402214,19.0,2
11,14:12:49,14:12:49,402215,19.0,2
12,14:14:39,14:14:39,402216,19.0,2
13,14:16:53,14:16:53,402217,19.0,2
14,14:17:50,14:17:50,402218,17.0,2
15,14:19:43,14:19:43,402328,14.0,1
16,14:21:20,14:21:20,404154,16.0,1
17,14:23:43,14:23:43,402330,16.0,1
18,14:26:00,14:26:00,402331,16.0,1
19,14:27:22,14:27:22,403563,16.0,1
20,14:29:32,14:29:32,402334,16.0,1
21,14:30:33,14:30:33,803159,12.0,1
22,14:31:52,14:31:52,402336,12.0,1
23,14:33:37,14:33:37,401877,7.0,1
24,14:35:28,14:35:28,402338,7.0,1
25,14:36:39,14:36:39,402339,5.0,1
26,14:38:01,14:38:01,401909,5.0,1
27,14:39:04,14:39:04,401910,5.0,1
28,14:40:42,14:40:42,403367,1.0,1
29,14:42:21,14:42:21,403383,1.0,1
30,14:44:00,14:44:00,904918,1.0,1
