stop_sequence,arrival_time,departure_time,stop_id,estimated_passenger_count,required_pods
1,16:00:00,16:00:00,405382,22.0,2
2,16:04:07,16:04:07,405318,24.0,2
3,16:06:30,16:06:30,403601,3.0,3
4,16:10:19,16:10:19,405319,47.0,4
5,16:15:33,16:15:33,405320,54.0,4
6,16:20:00,16:20:00,903093,22.0,4
7,16:24:00,16:24:00,405322,64.0,4
8,16:28:03,16:28:03,405323,52.0,6
9,16:29:49,16:29:49,404995,91.0,6
10,16:32:18,16:32:18,403480,17.0,6
11,16:35:52,16:35:52,401698,88.0,6
12,16:38:52,16:38:52,401701,63.0,4
13,16:42:29,16:42:29,401704,57.0,5
14,16:46:38,16:46:38,401707,77.0,5
15,16:52:00,16:52:00,401712,75.0,5
16,16:55:08,16:55:08,401715,19.0,4
17,17:00:00,17:00:00,903102,56.0,4
18,17:02:55,17:02:55,401723,56.0,4
19,17:06:16,17:06:16,401727,14.0,1
20,17:09:00,17:09:00,401731,6.0,1
21,17:11:00,17:11:00,803054,6.0,1
