stop_sequence,arrival_time,departure_time,stop_id,estimated_passenger_count,required_pods
1,12:20:00,12:20:00,401528,2.0,1
2,12:21:09,12:21:09,401529,2.0,1
3,12:21:57,12:21:57,403313,2.0,1
4,12:23:00,12:23:00,403312,2.0,1
5,12:24:01,12:24:01,401531,5.0,1
6,12:25:05,12:25:05,401532,6.0,1
7,12:26:05,12:26:05,401533,6.0,1
8,12:27:15,12:27:15,401535,6.0,1
9,12:28:00,12:28:00,401536,3.0,1
10,12:29:52,12:29:52,401538,3.0,1
11,12:31:33,12:31:33,400336,1.0,1
12,12:33:01,12:33:01,400337,6.0,1
13,12:34:00,12:34:00,404010,7.0,1
14,12:34:57,12:34:57,401542,7.0,1
15,12:36:36,12:36:36,401543,4.0,1
16,12:38:49,12:38:49,401544,4.0,1
17,12:40:00,12:40:00,401545,6.0,1
18,12:40:48,12:40:48,401547,5.0,1
19,12:41:39,12:41:39,401548,3.0,1
20,12:42:32,12:42:32,401549,3.0,1
21,12:43:15,12:43:15,401591,3.0,1
22,12:44:00,12:44:00,803177,3.0,1
