trip_id,arrival_time,departure_time,stop_id,stop_sequence,Required_Pods
OF_A5-Weekday-061700_M35_302,10:17:00,10:17:00,803026,1,1
OF_A5-Weekday-061700_M35_302,10:18:23,10:18:23,803028,2,1
OF_A5-Weekday-061700_M35_302,10:18:43,10:18:43,803029,3,1
OF_A5-Weekday-061700_M35_302,10:19:15,10:19:15,803030,4,1
OF_A5-Weekday-061700_M35_302,10:20:15,10:20:15,803021,5,1
OF_A5-Weekday-061700_M35_302,10:21:00,10:21:00,404350,6,1
OF_A5-Weekday-061700_M35_302,10:21:49,10:21:49,414350,7,1
OF_A5-Weekday-061700_M35_302,10:23:35,10:23:35,405015,8,1
OF_A5-Weekday-061700_M35_302,10:23:52,10:23:52,405016,9,1
OF_A5-Weekday-061700_M35_302,10:27:18,10:27:18,402498,10,1
OF_A5-Weekday-061700_M35_302,10:27:42,10:27:42,403787,11,1
OF_A5-Weekday-061700_M35_302,10:28:00,10:28:00,903075,12,1
