trip_id,arrival_time,departure_time,stop_id,stop_sequence,Required_Pods
MQ_A5-Weekday-SDon-048800_M72_605,8:08:00,8:08:00,405308,1,1
MQ_A5-Weekday-SDon-048800_M72_605,8:10:33,8:10:33,404865,2,1
MQ_A5-Weekday-SDon-048800_M72_605,8:11:35,8:11:35,405086,3,1
MQ_A5-Weekday-SDon-048800_M72_605,8:12:44,8:12:44,400853,4,2
MQ_A5-Weekday-SDon-048800_M72_605,8:14:00,8:14:00,405237,5,2
MQ_A5-Weekday-SDon-048800_M72_605,8:16:06,8:16:06,403606,6,2
MQ_A5-Weekday-SDon-048800_M72_605,8:18:00,8:18:00,402269,7,2
MQ_A5-Weekday-SDon-048800_M72_605,8:19:04,8:19:04,401344,8,2
MQ_A5-Weekday-SDon-048800_M72_605,8:19:55,8:19:55,401345,9,2
MQ_A5-Weekday-SDon-048800_M72_605,8:26:00,8:26:00,403494,10,2
MQ_A5-Weekday-SDon-048800_M72_605,8:27:00,8:27:00,404994,11,2
MQ_A5-Weekday-SDon-048800_M72_605,8:27:53,8:27:53,405489,12,2
MQ_A5-Weekday-SDon-048800_M72_605,8:29:05,8:29:05,400029,13,2
MQ_A5-Weekday-SDon-048800_M72_605,8:30:57,8:30:57,402290,14,2
MQ_A5-Weekday-SDon-048800_M72_605,8:33:00,8:33:00,402292,15,2
MQ_A5-Weekday-SDon-048800_M72_605,8:33:55,8:33:55,402293,16,2
MQ_A5-Weekday-SDon-048800_M72_605,8:34:55,8:34:55,405365,17,2
MQ_A5-Weekday-SDon-048800_M72_605,8:36:08,8:36:08,402295,18,2
MQ_A5-Weekday-SDon-048800_M72_605,8:37:00,8:37:00,803058,19,2
