arrival_time,departure_time,stop_id,stop_sequence,Required_Pods
7:46:00,7:46:00,405382,1,4
7:49:55,7:49:55,405318,2,4
7:52:10,7:52:10,403601,3,4
7:55:48,7:55:48,405319,4,5
8:00:47,8:00:47,405320,5,5
8:05:00,8:05:00,903093,6,5
8:09:00,8:09:00,405322,7,5
8:12:29,8:12:29,405323,8,3
8:14:00,8:14:00,404995,9,3
8:16:09,8:16:09,403480,10,2
8:19:13,8:19:13,401698,11,2
8:21:48,8:21:48,401701,12,2
8:24:55,8:24:55,401704,13,2
8:28:30,8:28:30,401707,14,2
8:33:07,8:33:07,401712,15,1
8:35:48,8:35:48,401715,16,1
8:40:00,8:40:00,903102,17,1
8:42:16,8:42:16,401723,18,1
8:44:52,8:44:52,401727,19,1
8:47:00,8:47:00,401731,20,1
8:49:00,8:49:00,803054,21,1
