trip_id,arrival_time,departure_time,stop_id,stop_sequence,Required_Pods
OF_A5-Weekday-107000_SBS15_448,17:50:00,17:50:00,405382,1,2
OF_A5-Weekday-107000_SBS15_448,17:53:55,17:53:55,405318,2,2
OF_A5-Weekday-107000_SBS15_448,17:56:10,17:56:10,403601,3,2
OF_A5-Weekday-107000_SBS15_448,17:59:48,17:59:48,405319,4,1
OF_A5-Weekday-107000_SBS15_448,18:04:47,18:04:47,405320,5,3
OF_A5-Weekday-107000_SBS15_448,18:09:00,18:09:00,903093,6,3
OF_A5-Weekday-107000_SBS15_448,18:13:00,18:13:00,405322,7,3
OF_A5-Weekday-107000_SBS15_448,18:16:16,18:16:16,405323,8,3
OF_A5-Weekday-107000_SBS15_448,18:17:41,18:17:41,404995,9,3
OF_A5-Weekday-107000_SBS15_448,18:19:41,18:19:41,403480,10,3
OF_A5-Weekday-107000_SBS15_448,18:22:34,18:22:34,401698,11,4
OF_A5-Weekday-107000_SBS15_448,18:24:58,18:24:58,401701,12,4
OF_A5-Weekday-107000_SBS15_448,18:27:53,18:27:53,401704,13,5
OF_A5-Weekday-107000_SBS15_448,18:31:14,18:31:14,401707,14,5
OF_A5-Weekday-107000_SBS15_448,18:35:33,18:35:33,401712,15,3
OF_A5-Weekday-107000_SBS15_448,18:38:04,18:38:04,401715,16,3
OF_A5-Weekday-107000_SBS15_448,18:42:00,18:42:00,903102,17,2
OF_A5-Weekday-107000_SBS15_448,18:44:16,18:44:16,401723,18,3
OF_A5-Weekday-107000_SBS15_448,18:46:52,18:46:52,401727,19,3
OF_A5-Weekday-107000_SBS15_448,18:49:00,18:49:00,401731,20,2
OF_A5-Weekday-107000_SBS15_448,18:51:00,18:51:00,803054,21,2
