trip_id,arrival_time,departure_time,stop_id,stop_sequence,Required_Pods
MV_A5-Weekday-SDon-096900_M96_835,16:09:00,16:09:00,401954,1,2
MV_A5-Weekday-SDon-096900_M96_835,16:09:31,16:09:31,401955,2,2
MV_A5-Weekday-SDon-096900_M96_835,16:10:22,16:10:22,403632,3,2
MV_A5-Weekday-SDon-096900_M96_835,16:11:51,16:11:51,401957,4,3
MV_A5-Weekday-SDon-096900_M96_835,16:13:00,16:13:00,401958,5,3
MV_A5-Weekday-SDon-096900_M96_835,16:17:04,16:17:04,401960,6,3
MV_A5-Weekday-SDon-096900_M96_835,16:21:00,16:21:00,401961,7,3
MV_A5-Weekday-SDon-096900_M96_835,16:24:00,16:24:00,401331,8,3
MV_A5-Weekday-SDon-096900_M96_835,16:27:08,16:27:08,404075,9,1
MV_A5-Weekday-SDon-096900_M96_835,16:28:56,16:28:56,401964,10,1
MV_A5-Weekday-SDon-096900_M96_835,16:30:00,16:30:00,401965,11,1
MV_A5-Weekday-SDon-096900_M96_835,16:31:53,16:31:53,401966,12,1
MV_A5-Weekday-SDon-096900_M96_835,16:33:00,16:33:00,903004,13,1
