arrival_time,departure_time,stop_id,stop_sequence,Required_Pods
6:30:00,6:30:00,404135,1,1
6:31:07,6:31:07,401305,2,1
6:31:44,6:31:44,401306,3,1
6:32:46,6:32:46,401307,4,1
6:33:36,6:33:36,401308,5,1
6:35:14,6:35:14,404824,6,1
6:36:20,6:36:20,401310,7,1
6:37:49,6:37:49,401311,8,2
6:38:48,6:38:48,401312,9,2
6:39:47,6:39:47,401313,10,2
6:41:21,6:41:21,401314,11,2
6:42:23,6:42:23,401315,12,2
6:44:02,6:44:02,401317,13,2
6:44:47,6:44:47,403276,14,2
6:46:00,6:46:00,401318,15,2
6:47:51,6:47:51,405289,16,1
6:48:45,6:48:45,404245,17,1
6:50:00,6:50:00,404915,18,1
6:50:36,6:50:36,405247,19,1
6:51:33,6:51:33,401324,20,1
6:53:16,6:53:16,401326,21,1
6:54:00,6:54:00,401327,22,1
6:54:53,6:54:53,401328,23,1
6:55:39,6:55:39,401329,24,1
6:56:28,6:56:28,401330,25,1
6:57:31,6:57:31,401331,26,1
6:58:51,6:58:51,401333,27,1
6:59:37,6:59:37,401334,28,1
7:00:24,7:00:24,401335,29,1
7:01:04,7:01:04,401336,30,1
7:02:00,7:02:00,401337,31,1
7:02:46,7:02:46,401338,32,1
7:03:51,7:03:51,401339,33,1
7:04:39,7:04:39,404136,34,1
7:05:24,7:05:24,401341,35,1
7:06:33,7:06:33,401342,36,1
7:07:22,7:07:22,401343,37,1
7:08:09,7:08:09,401344,38,1
7:08:54,7:08:54,401345,39,1
7:09:40,7:09:40,404987,40,1
7:10:24,7:10:24,404988,41,1
7:12:00,7:12:00,401348,42,1
7:12:35,7:12:35,400860,43,1
7:13:20,7:13:20,400861,44,1
7:14:00,7:14:00,405376,45,1
