arrival_time,departure_time,stop_id,stop_sequence,Required_Pods
9:15:00,9:15:00,401348,1,1
9:16:12,9:16:12,400860,2,1
9:17:27,9:17:27,903233,3,1
9:17:47,9:17:47,400861,4,1
9:18:48,9:18:48,403781,5,1
9:20:56,9:20:56,400948,6,1
9:23:03,9:23:03,405293,7,1
9:24:11,9:24:11,400951,8,1
9:26:04,9:26:04,403797,9,1
9:31:15,9:31:15,404153,10,2
9:34:05,9:34:05,401359,11,2
9:36:00,9:36:00,401360,12,2
9:37:53,9:37:53,401361,13,1
9:39:50,9:39:50,401363,14,1
9:41:49,9:41:49,401364,15,2
9:43:16,9:43:16,404244,16,2
9:45:10,9:45:10,401366,17,2
9:46:57,9:46:57,405298,18,2
9:48:00,9:48:00,903285,19,1
9:50:29,9:50:29,401371,20,1
9:51:08,9:51:08,401372,21,1
9:52:02,9:52:02,401373,22,1
9:53:15,9:53:15,401374,23,1
9:53:54,9:53:54,401375,24,1
9:55:14,9:55:14,401377,25,1
9:57:00,9:57:00,401379,26,1
10:00:24,10:00:24,401380,27,1
10:03:32,10:03:32,401381,28,1
10:04:32,10:04:32,402120,29,1
10:06:00,10:06:00,404973,30,1
10:08:06,10:08:06,405062,31,1
10:10:23,10:10:23,403878,32,1
10:15:00,10:15:00,405124,33,1
10:16:27,10:16:27,405125,34,1
10:17:21,10:17:21,404979,35,1
10:18:15,10:18:15,404980,36,1
10:19:42,10:19:42,803164,37,1
10:20:59,10:20:59,403953,38,1
10:22:00,10:22:00,803185,39,1
