arrival_time,departure_time,stop_id,stop_sequence,Required_Pods
17:30:00,17:30:00,405054,1,1
17:32:41,17:32:41,405056,2,1
17:35:31,17:35:31,404969,3,1
17:36:38,17:36:38,404976,4,1
17:37:37,17:37:37,404977,5,1
17:39:06,17:39:06,404219,6,1
17:43:00,17:43:00,903280,7,1
17:44:02,17:44:02,404101,8,1
17:45:57,17:45:57,402085,9,1
17:47:00,17:47:00,401670,10,2
17:49:00,17:49:00,402088,11,2
17:50:50,17:50:50,402090,12,2
17:51:49,17:51:49,402091,13,2
17:53:00,17:53:00,402092,14,2
17:53:37,17:53:37,402093,15,2
17:54:38,17:54:38,402094,16,3
17:55:37,17:55:37,402095,17,3
17:56:09,17:56:09,402096,18,3
17:57:06,17:57:06,402097,19,3
17:57:48,17:57:48,404922,20,3
17:59:00,17:59:00,903025,21,3
