arrival_time,departure_time,stop_id,stop_sequence,Required_Pods
23:47:00,23:47:00,404137,1,1
23:48:25,23:48:25,404927,2,1
23:49:38,23:49:38,404834,3,1
23:51:03,23:51:03,402124,4,1
23:52:27,23:52:27,402125,5,1
23:53:50,23:53:50,402126,6,1
23:55:09,23:55:09,402127,7,1
23:57:00,23:57:00,402128,8,1
23:58:31,23:58:31,402130,9,1
23:59:59,23:59:59,402132,10,1
24:01:38,24:01:38,402134,11,1
24:02:46,24:02:46,401832,12,1
24:03:58,24:03:58,401833,13,1
24:05:41,24:05:41,404264,14,1
24:07:00,24:07:00,903002,15,1
