arrival_time,departure_time,stop_id,stop_sequence,Required_Pods
21:54:00,21:54:00,405382,1,2
21:57:06,21:57:06,405318,2,2
21:58:52,21:58:52,403601,3,1
22:01:44,22:01:44,405319,4,1
22:05:40,22:05:40,405320,5,1
22:09:00,22:09:00,903093,6,2
22:13:00,22:13:00,405322,7,2
22:15:29,22:15:29,405323,8,2
22:16:33,22:16:33,404995,9,2
22:18:04,22:18:04,403480,10,2
22:20:15,22:20:15,401698,11,2
22:22:05,22:22:05,401701,12,2
22:24:18,22:24:18,401704,13,2
22:26:50,22:26:50,401707,14,2
22:30:07,22:30:07,401712,15,2
22:32:01,22:32:01,401715,16,2
22:35:00,22:35:00,903102,17,2
22:36:57,22:36:57,401723,18,2
22:39:11,22:39:11,401727,19,2
22:41:00,22:41:00,401731,20,1
22:42:00,22:42:00,803054,21,1
