arrival_time,departure_time,stop_id,stop_sequence,Required_Pods
10:20:00,10:20:00,401732,1,1
10:20:52,10:20:52,401738,2,1
10:24:51,10:24:51,405348,3,2
10:28:55,10:28:55,405653,4,3
10:32:00,10:32:00,803182,5,3
10:37:04,10:37:04,903129,6,3
10:41:17,10:41:17,401756,7,3
10:47:03,10:47:03,401761,8,2
10:52:53,10:52:53,401765,9,2
10:56:31,10:56:31,401768,10,2
11:00:47,11:00:47,401771,11,2
11:05:10,11:05:10,405342,12,2
11:07:53,11:07:53,403525,13,1
11:10:44,11:10:44,401779,14,1
11:15:31,11:15:31,405340,15,1
11:22:33,11:22:33,803109,16,1
11:24:00,11:24:00,403849,17,1
11:27:34,11:27:34,405373,18,1
11:31:49,11:31:49,402112,19,1
11:35:40,11:35:40,403590,20,1
11:37:45,11:37:45,403754,21,1
11:41:00,11:41:00,803120,22,1
