arrival_time,departure_time,stop_id,stop_sequence,Required_Pods
7:00:00,7:00:00,401998,1,1
7:00:37,7:00:37,405315,2,1
7:01:00,7:01:00,401999,3,1
7:02:09,7:02:09,402000,4,2
7:04:10,7:04:10,402001,5,2
7:05:17,7:05:17,402002,6,2
7:06:27,7:06:27,402003,7,2
7:07:23,7:07:23,402004,8,2
7:09:00,7:09:00,402005,9,2
7:09:39,7:09:39,402006,10,2
7:12:00,7:12:00,404274,11,1
7:13:48,7:13:48,401078,12,1
7:15:00,7:15:00,401079,13,1
7:16:26,7:16:26,400482,14,1
7:17:18,7:17:18,400483,15,1
7:18:49,7:18:49,400484,16,1
7:20:04,7:20:04,403392,17,1
7:21:07,7:21:07,401084,18,1
7:22:01,7:22:01,401085,19,1
7:23:00,7:23:00,402016,20,1
7:23:41,7:23:41,402017,21,1
7:24:00,7:24:00,401977,22,1
