trip_id,arrival_time,departure_time,stop_id,stop_sequence,Required_Pods
OF_A5-Weekday-097200_SBS15_458,16:12:00,16:12:00,405382,1,1
OF_A5-Weekday-097200_SBS15_458,16:16:07,16:16:07,405318,2,1
OF_A5-Weekday-097200_SBS15_458,16:18:30,16:18:30,403601,3,1
OF_A5-Weekday-097200_SBS15_458,16:22:19,16:22:19,405319,4,2
OF_A5-Weekday-097200_SBS15_458,16:27:33,16:27:33,405320,5,2
OF_A5-Weekday-097200_SBS15_458,16:32:00,16:32:00,903093,6,1
OF_A5-Weekday-097200_SBS15_458,16:36:00,16:36:00,405322,7,2
OF_A5-Weekday-097200_SBS15_458,16:40:03,16:40:03,405323,8,2
OF_A5-Weekday-097200_SBS15_458,16:41:49,16:41:49,404995,9,2
OF_A5-Weekday-097200_SBS15_458,16:44:18,16:44:18,403480,10,2
OF_A5-Weekday-097200_SBS15_458,16:47:52,16:47:52,401698,11,2
OF_A5-Weekday-097200_SBS15_458,16:50:52,16:50:52,401701,12,2
OF_A5-Weekday-097200_SBS15_458,16:54:29,16:54:29,401704,13,2
OF_A5-Weekday-097200_SBS15_458,16:58:38,16:58:38,401707,14,3
OF_A5-Weekday-097200_SBS15_458,17:04:00,17:04:00,401712,15,3
OF_A5-Weekday-097200_SBS15_458,17:07:08,17:07:08,401715,16,3
OF_A5-Weekday-097200_SBS15_458,17:12:00,17:12:00,903102,17,3
OF_A5-Weekday-097200_SBS15_458,17:14:55,17:14:55,401723,18,2
OF_A5-Weekday-097200_SBS15_458,17:18:16,17:18:16,401727,19,1
OF_A5-Weekday-097200_SBS15_458,17:21:00,17:21:00,401731,20,1
OF_A5-Weekday-097200_SBS15_458,17:23:00,17:23:00,803054,21,1
