arrival_time,departure_time,stop_id,stop_sequence,Required_Pods
13:56:00,13:56:00,405308,1,1
13:59:50,13:59:50,404865,2,1
14:01:22,14:01:22,405086,3,1
14:03:07,14:03:07,400853,4,1
14:05:00,14:05:00,405237,5,1
14:07:38,14:07:38,403606,6,1
14:10:00,14:10:00,402269,7,1
14:11:33,14:11:33,401344,8,1
14:12:47,14:12:47,401345,9,1
14:21:34,14:21:34,403494,10,1
14:23:00,14:23:00,404994,11,1
14:24:01,14:24:01,405489,12,1
14:25:25,14:25:25,400029,13,1
14:27:37,14:27:37,402290,14,2
14:30:00,14:30:00,402292,15,2
14:30:55,14:30:55,402293,16,2
14:31:55,14:31:55,405365,17,2
14:33:08,14:33:08,402295,18,1
14:34:00,14:34:00,803058,19,1
