arrival_time,departure_time,stop_id,stop_sequence,Required_Pods
13:32:00,13:32:00,401998,1,1
13:32:37,13:32:37,405315,2,1
13:33:00,13:33:00,401999,3,2
13:34:26,13:34:26,402000,4,2
13:36:58,13:36:58,402001,5,2
13:38:21,13:38:21,402002,6,2
13:39:49,13:39:49,402003,7,2
13:40:59,13:40:59,402004,8,2
13:43:00,13:43:00,402005,9,2
13:43:52,13:43:52,402006,10,2
13:47:00,13:47:00,404274,11,2
13:49:24,13:49:24,401078,12,1
13:51:00,13:51:00,401079,13,1
13:52:26,13:52:26,400482,14,1
13:53:18,13:53:18,400483,15,1
13:54:49,13:54:49,400484,16,1
13:56:04,13:56:04,403392,17,1
13:57:07,13:57:07,401084,18,1
13:58:01,13:58:01,401085,19,1
13:59:00,13:59:00,402016,20,1
13:59:41,13:59:41,402017,21,1
14:00:00,14:00:00,401977,22,1
