arrival_time,departure_time,stop_id,stop_sequence,Required_Pods
5:59:00,5:59:00,403249,1,1
6:00:15,6:00:15,403251,2,1
6:01:29,6:01:29,403252,3,1
6:02:38,6:02:38,403253,4,1
6:04:00,6:04:00,904041,5,1
6:05:40,6:05:40,403805,6,1
6:06:29,6:06:29,403257,7,1
6:08:47,6:08:47,403830,8,1
6:10:00,6:10:00,403354,9,2
6:10:55,6:10:55,403259,10,2
6:13:00,6:13:00,401851,11,2
6:14:15,6:14:15,401852,12,2
6:15:40,6:15:40,401853,13,2
6:16:45,6:16:45,403486,14,1
6:18:09,6:18:09,405118,15,1
6:19:00,6:19:00,903082,16,1
