arrival_time,departure_time,stop_id,stop_sequence,Required_Pods
7:24:00,7:24:00,402100,1,3
7:27:23,7:27:23,402103,2,3
7:28:26,7:28:26,401147,3,3
7:30:17,7:30:17,401149,4,3
7:31:47,7:31:47,401150,5,3
7:33:19,7:33:19,403317,6,3
7:35:02,7:35:02,403732,7,3
7:38:02,7:38:02,403320,8,3
7:40:13,7:40:13,401657,9,3
7:43:20,7:43:20,401659,10,3
7:44:51,7:44:51,401183,11,3
7:45:53,7:45:53,404029,12,2
7:48:01,7:48:01,403870,13,2
7:49:36,7:49:36,403871,14,2
7:51:00,7:51:00,403906,15,1
7:52:25,7:52:25,403893,16,1
7:53:28,7:53:28,403894,17,2
7:55:26,7:55:26,403895,18,2
7:56:59,7:56:59,403896,19,2
7:58:40,7:58:40,403897,20,1
8:00:00,8:00:00,405133,21,1
8:01:00,8:01:00,401388,22,1
