arrival_time,departure_time,stop_id,stop_sequence,Required_Pods
7:09:00,7:09:00,401732,1,2
7:09:52,7:09:52,401738,2,2
7:13:51,7:13:51,405348,3,2
7:17:55,7:17:55,405653,4,2
7:21:00,7:21:00,803182,5,2
7:24:48,7:24:48,903129,6,2
7:27:58,7:27:58,401756,7,2
7:32:17,7:32:17,401761,8,2
7:36:40,7:36:40,401765,9,2
7:39:23,7:39:23,401768,10,2
7:42:35,7:42:35,401771,11,2
7:45:53,7:45:53,405342,12,2
7:47:55,7:47:55,403525,13,2
7:50:03,7:50:03,401779,14,2
7:53:39,7:53:39,405340,15,2
7:58:55,7:58:55,803109,16,4
8:00:00,8:00:00,403849,17,4
8:03:09,8:03:09,405373,18,4
8:06:54,8:06:54,402112,19,3
8:10:17,8:10:17,403590,20,2
8:12:08,8:12:08,403754,21,1
8:15:00,8:15:00,803120,22,1
