trip_id,arrival_time,departure_time,stop_id,stop_sequence,Required_Pods
OF_A5-Weekday-050800_M7_218,8:28:00,8:28:00,400087,1,1
OF_A5-Weekday-050800_M7_218,8:29:03,8:29:03,400088,2,1
OF_A5-Weekday-050800_M7_218,8:31:30,8:31:30,400089,3,1
OF_A5-Weekday-050800_M7_218,8:33:42,8:33:42,404339,4,1
OF_A5-Weekday-050800_M7_218,8:35:10,8:35:10,404338,5,1
OF_A5-Weekday-050800_M7_218,8:36:44,8:36:44,401069,6,1
OF_A5-Weekday-050800_M7_218,8:38:46,8:38:46,401070,7,1
OF_A5-Weekday-050800_M7_218,8:41:01,8:41:01,404337,8,1
OF_A5-Weekday-050800_M7_218,8:42:27,8:42:27,404336,9,2
OF_A5-Weekday-050800_M7_218,8:44:00,8:44:00,404284,10,2
OF_A5-Weekday-050800_M7_218,8:45:09,8:45:09,401074,11,2
OF_A5-Weekday-050800_M7_218,8:46:24,8:46:24,404978,12,2
OF_A5-Weekday-050800_M7_218,8:47:33,8:47:33,404274,13,2
OF_A5-Weekday-050800_M7_218,8:49:01,8:49:01,401078,14,2
OF_A5-Weekday-050800_M7_218,8:50:00,8:50:00,401079,15,2
OF_A5-Weekday-050800_M7_218,8:51:22,8:51:22,400482,16,2
OF_A5-Weekday-050800_M7_218,8:52:10,8:52:10,400483,17,2
OF_A5-Weekday-050800_M7_218,8:53:36,8:53:36,400484,18,2
OF_A5-Weekday-050800_M7_218,8:54:47,8:54:47,403392,19,2
OF_A5-Weekday-050800_M7_218,8:55:47,8:55:47,401084,20,2
OF_A5-Weekday-050800_M7_218,8:56:38,8:56:38,401085,21,2
OF_A5-Weekday-050800_M7_218,8:58:00,8:58:00,401086,22,2
OF_A5-Weekday-050800_M7_218,9:00:22,9:00:22,401087,23,2
OF_A5-Weekday-050800_M7_218,9:02:04,9:02:04,401088,24,2
OF_A5-Weekday-050800_M7_218,9:03:57,9:03:57,403362,25,2
OF_A5-Weekday-050800_M7_218,9:06:03,9:06:03,401090,26,1
OF_A5-Weekday-050800_M7_218,9:07:23,9:07:23,401091,27,1
OF_A5-Weekday-050800_M7_218,9:09:21,9:09:21,401092,28,1
OF_A5-Weekday-050800_M7_218,9:11:26,9:11:26,401093,29,1
OF_A5-Weekday-050800_M7_218,9:12:48,9:12:48,401094,30,1
OF_A5-Weekday-050800_M7_218,9:15:00,9:15:00,404838,31,1
OF_A5-Weekday-050800_M7_218,9:16:10,9:16:10,401096,32,1
OF_A5-Weekday-050800_M7_218,9:17:25,9:17:25,403372,33,1
OF_A5-Weekday-050800_M7_218,9:18:41,9:18:41,401099,34,1
OF_A5-Weekday-050800_M7_218,9:19:53,9:19:53,401100,35,1
OF_A5-Weekday-050800_M7_218,9:20:50,9:20:50,401101,36,1
OF_A5-Weekday-050800_M7_218,9:22:00,9:22:00,400858,37,1
OF_A5-Weekday-050800_M7_218,9:23:40,9:23:40,400860,38,1
OF_A5-Weekday-050800_M7_218,9:24:44,9:24:44,903233,39,1
OF_A5-Weekday-050800_M7_218,9:25:00,9:25:00,400861,40,1
OF_A5-Weekday-050800_M7_218,9:25:52,9:25:52,403781,41,1
OF_A5-Weekday-050800_M7_218,9:28:01,9:28:01,405291,42,1
OF_A5-Weekday-050800_M7_218,9:29:38,9:29:38,400950,43,1
OF_A5-Weekday-050800_M7_218,9:30:41,9:30:41,405295,44,1
OF_A5-Weekday-050800_M7_218,9:32:00,9:32:00,403797,45,1
OF_A5-Weekday-050800_M7_218,9:35:06,9:35:06,405297,46,1
OF_A5-Weekday-050800_M7_218,9:36:47,9:36:47,450045,47,1
OF_A5-Weekday-050800_M7_218,9:39:18,9:39:18,401359,48,1
OF_A5-Weekday-050800_M7_218,9:41:00,9:41:00,401360,49,1
OF_A5-Weekday-050800_M7_218,9:42:16,9:42:16,401361,50,1
OF_A5-Weekday-050800_M7_218,9:43:35,9:43:35,401363,51,1
OF_A5-Weekday-050800_M7_218,9:44:55,9:44:55,401364,52,1
OF_A5-Weekday-050800_M7_218,9:45:53,9:45:53,404244,53,1
OF_A5-Weekday-050800_M7_218,9:47:10,9:47:10,401366,54,1
OF_A5-Weekday-050800_M7_218,9:48:22,9:48:22,405298,55,1
OF_A5-Weekday-050800_M7_218,9:49:54,9:49:54,401294,56,1
OF_A5-Weekday-050800_M7_218,9:52:00,9:52:00,903325,57,1
