arrival_time,departure_time,stop_id,stop_sequence,Required_Pods
13:18:00,13:18:00,400808,1,1
13:19:19,13:19:19,400809,2,1
13:20:24,13:20:24,400810,3,1
13:21:30,13:21:30,400811,4,2
13:22:16,13:22:16,400812,5,2
13:24:11,13:24:11,404918,6,3
13:25:47,13:25:47,400814,7,3
13:26:45,13:26:45,400815,8,3
13:27:47,13:27:47,400816,9,3
13:29:00,13:29:00,400655,10,2
13:31:28,13:31:28,400657,11,2
13:34:12,13:34:12,403483,12,2
13:36:42,13:36:42,400662,13,2
13:39:00,13:39:00,404011,14,2
13:39:26,13:39:26,404012,15,2
13:41:46,13:41:46,404822,16,2
13:43:02,13:43:02,404259,17,2
13:43:56,13:43:56,405580,18,2
13:44:49,13:44:49,400834,19,2
13:45:23,13:45:23,400835,20,2
13:45:54,13:45:54,400836,21,2
13:46:59,13:46:59,400837,22,2
13:47:31,13:47:31,400838,23,2
13:48:05,13:48:05,404130,24,1
13:49:16,13:49:16,400840,25,1
13:50:00,13:50:00,400841,26,2
13:51:24,13:51:24,404131,27,2
13:52:40,13:52:40,400843,28,2
13:53:57,13:53:57,404855,29,2
13:55:13,13:55:13,400846,30,2
13:56:08,13:56:08,400847,31,2
13:57:06,13:57:06,400848,32,2
13:58:00,13:58:00,400849,33,2
14:00:12,14:00:12,400851,34,1
14:01:30,14:01:30,400852,35,1
14:03:22,14:03:22,400853,36,1
14:04:35,14:04:35,400854,37,1
14:08:46,14:08:46,403171,38,1
14:13:00,14:13:00,400861,39,1
14:18:56,14:18:56,403047,40,1
14:23:41,14:23:41,402446,41,1
14:29:27,14:29:27,450123,42,1
14:37:00,14:37:00,400135,43,1
14:38:28,14:38:28,400322,44,1
14:39:56,14:39:56,400323,45,1
14:41:30,14:41:30,400324,46,1
14:44:00,14:44:00,803082,47,1
