trip_id,arrival_time,departure_time,stop_id,stop_sequence,Required_Pods
MQ_A5-Weekday-070300_SB79_653,11:43:00,11:43:00,403522,1,1
MQ_A5-Weekday-070300_SB79_653,11:46:00,11:46:00,403523,2,1
MQ_A5-Weekday-070300_SB79_653,11:47:05,11:47:05,401024,3,2
MQ_A5-Weekday-070300_SB79_653,11:49:29,11:49:29,401867,4,2
MQ_A5-Weekday-070300_SB79_653,11:50:38,11:50:38,401868,5,2
MQ_A5-Weekday-070300_SB79_653,11:53:24,11:53:24,401869,6,2
MQ_A5-Weekday-070300_SB79_653,11:56:00,11:56:00,401870,7,2
MQ_A5-Weekday-070300_SB79_653,11:57:18,11:57:18,404858,8,2
MQ_A5-Weekday-070300_SB79_653,11:59:13,11:59:13,405169,9,2
MQ_A5-Weekday-070300_SB79_653,12:00:43,12:00:43,405369,10,2
MQ_A5-Weekday-070300_SB79_653,12:02:32,12:02:32,401875,11,2
MQ_A5-Weekday-070300_SB79_653,12:04:23,12:04:23,401876,12,2
MQ_A5-Weekday-070300_SB79_653,12:05:54,12:05:54,401877,13,2
MQ_A5-Weekday-070300_SB79_653,12:08:00,12:08:00,401878,14,2
