arrival_time,departure_time,stop_id,stop_sequence,Required_Pods
15:20:00,15:20:00,903281,1,2
15:25:30,15:25:30,404851,2,2
15:27:43,15:27:43,402753,3,2
15:29:28,15:29:28,405269,4,2
15:30:44,15:30:44,402755,5,2
15:32:25,15:32:25,402757,6,2
15:35:06,15:35:06,402760,7,2
15:36:09,15:36:09,405130,8,2
15:37:29,15:37:29,402762,9,2
15:39:00,15:39:00,402666,10,2
15:40:35,15:40:35,405155,11,2
15:41:38,15:41:38,403526,12,2
15:43:15,15:43:15,403913,13,2
15:44:43,15:44:43,402670,14,2
15:46:15,15:46:15,405061,15,2
15:48:00,15:48:00,403855,16,2
15:49:56,15:49:56,402673,17,2
15:52:19,15:52:19,402674,18,2
15:53:22,15:53:22,402634,19,2
15:55:18,15:55:18,403427,20,2
15:58:58,15:58:58,402677,21,2
16:00:31,16:00:31,402678,22,2
16:03:00,16:03:00,402679,23,2
16:04:39,16:04:39,402680,24,2
16:06:56,16:06:56,402681,25,2
16:08:31,16:08:31,402682,26,2
16:11:21,16:11:21,405488,27,2
16:14:19,16:14:19,405480,28,2
16:17:21,16:17:21,403545,29,2
16:19:20,16:19:20,450051,30,2
16:21:09,16:21:09,402687,31,2
16:23:00,16:23:00,402688,32,2
16:24:09,16:24:09,402689,33,2
16:26:22,16:26:22,403432,34,2
16:28:22,16:28:22,402691,35,2
16:29:53,16:29:53,402692,36,2
16:31:28,16:31:28,403433,37,2
16:33:41,16:33:41,402694,38,2
16:35:48,16:35:48,403434,39,2
16:38:04,16:38:04,402696,40,2
16:40:04,16:40:04,402697,41,1
16:41:29,16:41:29,403765,42,1
16:44:00,16:44:00,403777,43,1
16:48:00,16:48:00,401946,44,1
16:49:10,16:49:10,401947,45,1
16:50:16,16:50:16,401948,46,1
16:51:25,16:51:25,403436,47,1
16:53:02,16:53:02,402704,48,1
16:54:46,16:54:46,402705,49,1
16:56:30,16:56:30,405181,50,1
16:58:02,16:58:02,402707,51,1
16:59:16,16:59:16,450492,52,1
17:02:00,17:02:00,903042,53,1
17:04:00,17:04:00,803153,54,1
