arrival_time,departure_time,stop_id,stop_sequence,Required_Pods
20:39:00,20:39:00,401732,1,1
20:39:39,20:39:39,401738,2,1
20:42:39,20:42:39,405348,3,1
20:45:41,20:45:41,405653,4,1
20:48:00,20:48:00,803182,5,1
20:51:19,20:51:19,903129,6,3
20:54:04,20:54:04,401756,7,3
20:57:50,20:57:50,401761,8,3
21:01:39,21:01:39,401765,9,3
21:04:02,21:04:02,401768,10,3
21:06:49,21:06:49,401771,11,3
21:09:41,21:09:41,405342,12,3
21:11:28,21:11:28,403525,13,3
21:13:20,21:13:20,401779,14,3
21:16:28,21:16:28,405340,15,3
21:21:03,21:21:03,803109,16,2
21:22:00,21:22:00,403849,17,1
21:25:09,21:25:09,405373,18,1
21:28:54,21:28:54,402112,19,1
21:32:17,21:32:17,403590,20,1
21:34:08,21:34:08,403754,21,1
21:37:00,21:37:00,803120,22,1
