trip_id,arrival_time,departure_time,stop_id,stop_sequence,Required_Pods
OH_A5-Weekday-SDon-041600_M31_301,6:56:00,6:56:00,405003,1,1
OH_A5-Weekday-SDon-041600_M31_301,6:56:52,6:56:52,401916,2,1
OH_A5-Weekday-SDon-041600_M31_301,6:58:24,6:58:24,401917,3,1
OH_A5-Weekday-SDon-041600_M31_301,6:59:25,6:59:25,402345,4,2
OH_A5-Weekday-SDon-041600_M31_301,7:00:37,7:00:37,402346,5,2
OH_A5-Weekday-SDon-041600_M31_301,7:01:37,7:01:37,402347,6,2
OH_A5-Weekday-SDon-041600_M31_301,7:03:18,7:03:18,402348,7,2
OH_A5-Weekday-SDon-041600_M31_301,7:04:20,7:04:20,402349,8,2
OH_A5-Weekday-SDon-041600_M31_301,7:05:49,7:05:49,403726,9,2
OH_A5-Weekday-SDon-041600_M31_301,7:07:00,7:07:00,402351,10,2
OH_A5-Weekday-SDon-041600_M31_301,7:08:18,7:08:18,403297,11,2
OH_A5-Weekday-SDon-041600_M31_301,7:10:00,7:10:00,903344,12,2
OH_A5-Weekday-SDon-041600_M31_301,7:11:11,7:11:11,402355,13,2
OH_A5-Weekday-SDon-041600_M31_301,7:11:55,7:11:55,405389,14,2
OH_A5-Weekday-SDon-041600_M31_301,7:14:22,7:14:22,404266,15,2
OH_A5-Weekday-SDon-041600_M31_301,7:16:28,7:16:28,402222,16,2
OH_A5-Weekday-SDon-041600_M31_301,7:18:00,7:18:00,402223,17,2
OH_A5-Weekday-SDon-041600_M31_301,7:19:41,7:19:41,402224,18,2
OH_A5-Weekday-SDon-041600_M31_301,7:20:51,7:20:51,403617,19,2
OH_A5-Weekday-SDon-041600_M31_301,7:23:00,7:23:00,803117,20,2
OH_A5-Weekday-SDon-041600_M31_301,7:24:14,7:24:14,402228,21,2
OH_A5-Weekday-SDon-041600_M31_301,7:26:11,7:26:11,402229,22,2
OH_A5-Weekday-SDon-041600_M31_301,7:27:52,7:27:52,400744,23,2
OH_A5-Weekday-SDon-041600_M31_301,7:29:00,7:29:00,400745,24,2
OH_A5-Weekday-SDon-041600_M31_301,7:31:09,7:31:09,402233,25,2
OH_A5-Weekday-SDon-041600_M31_301,7:32:55,7:32:55,403986,26,2
OH_A5-Weekday-SDon-041600_M31_301,7:36:00,7:36:00,903074,27,2
