trip_id,arrival_time,departure_time,stop_id,stop_sequence,Required_Pods
OF_A5-Weekday-SDon-109000_SBS15_435,18:10:00,18:10:00,405382,1,1
OF_A5-Weekday-SDon-109000_SBS15_435,18:13:55,18:13:55,405318,2,2
OF_A5-Weekday-SDon-109000_SBS15_435,18:16:10,18:16:10,403601,3,2
OF_A5-Weekday-SDon-109000_SBS15_435,18:19:48,18:19:48,405319,4,2
OF_A5-Weekday-SDon-109000_SBS15_435,18:24:47,18:24:47,405320,5,3
OF_A5-Weekday-SDon-109000_SBS15_435,18:29:00,18:29:00,903093,6,3
OF_A5-Weekday-SDon-109000_SBS15_435,18:33:00,18:33:00,405322,7,3
OF_A5-Weekday-SDon-109000_SBS15_435,18:35:56,18:35:56,405323,8,3
OF_A5-Weekday-SDon-109000_SBS15_435,18:37:12,18:37:12,404995,9,3
OF_A5-Weekday-SDon-109000_SBS15_435,18:39:00,18:39:00,403480,10,3
OF_A5-Weekday-SDon-109000_SBS15_435,18:41:34,18:41:34,401698,11,3
OF_A5-Weekday-SDon-109000_SBS15_435,18:43:44,18:43:44,401701,12,3
OF_A5-Weekday-SDon-109000_SBS15_435,18:46:21,18:46:21,401704,13,3
OF_A5-Weekday-SDon-109000_SBS15_435,18:49:21,18:49:21,401707,14,3
OF_A5-Weekday-SDon-109000_SBS15_435,18:53:13,18:53:13,401712,15,2
OF_A5-Weekday-SDon-109000_SBS15_435,18:55:29,18:55:29,401715,16,2
OF_A5-Weekday-SDon-109000_SBS15_435,18:59:00,18:59:00,903102,17,2
OF_A5-Weekday-SDon-109000_SBS15_435,19:01:16,19:01:16,401723,18,1
OF_A5-Weekday-SDon-109000_SBS15_435,19:03:52,19:03:52,401727,19,1
OF_A5-Weekday-SDon-109000_SBS15_435,19:06:00,19:06:00,401731,20,1
OF_A5-Weekday-SDon-109000_SBS15_435,19:08:00,19:08:00,803054,21,1
