trip_id,arrival_time,departure_time,stop_id,stop_sequence,Required_Pods
MV_A5-Weekday-042600_M116_X02,7:06:00,7:06:00,404911,1,1
MV_A5-Weekday-042600_M116_X02,7:06:53,7:06:53,401036,2,1
MV_A5-Weekday-042600_M116_X02,7:08:00,7:08:00,401037,3,1
MV_A5-Weekday-042600_M116_X02,7:09:09,7:09:09,401038,4,1
MV_A5-Weekday-042600_M116_X02,7:10:47,7:10:47,401039,5,1
MV_A5-Weekday-042600_M116_X02,7:12:08,7:12:08,405087,6,1
MV_A5-Weekday-042600_M116_X02,7:13:52,7:13:52,405092,7,2
MV_A5-Weekday-042600_M116_X02,7:15:31,7:15:31,400394,8,2
MV_A5-Weekday-042600_M116_X02,7:17:00,7:17:00,401044,9,2
MV_A5-Weekday-042600_M116_X02,7:19:07,7:19:07,401045,10,1
MV_A5-Weekday-042600_M116_X02,7:21:00,7:21:00,401988,11,1
MV_A5-Weekday-042600_M116_X02,7:23:06,7:23:06,401989,12,2
MV_A5-Weekday-042600_M116_X02,7:25:00,7:25:00,401990,13,2
MV_A5-Weekday-042600_M116_X02,7:26:39,7:26:39,401992,14,2
MV_A5-Weekday-042600_M116_X02,7:28:01,7:28:01,401993,15,2
MV_A5-Weekday-042600_M116_X02,7:29:06,7:29:06,401994,16,2
MV_A5-Weekday-042600_M116_X02,7:31:00,7:31:00,401727,17,2
MV_A5-Weekday-042600_M116_X02,7:31:17,7:31:17,401729,18,2
MV_A5-Weekday-042600_M116_X02,7:31:26,7:31:26,401730,19,1
MV_A5-Weekday-042600_M116_X02,7:32:00,7:32:00,803059,20,1
