trip_id,arrival_time,departure_time,stop_id,stop_sequence,Required_Pods
MQ_A5-Weekday-032900_SBS23_802,5:29:00,5:29:00,404137,1,1
MQ_A5-Weekday-032900_SBS23_802,5:29:59,5:29:59,404927,2,1
MQ_A5-Weekday-032900_SBS23_802,5:30:51,5:30:51,404834,3,1
MQ_A5-Weekday-032900_SBS23_802,5:31:50,5:31:50,402124,4,1
MQ_A5-Weekday-032900_SBS23_802,5:32:49,5:32:49,402125,5,1
MQ_A5-Weekday-032900_SBS23_802,5:33:47,5:33:47,402126,6,1
MQ_A5-Weekday-032900_SBS23_802,5:34:42,5:34:42,402127,7,1
MQ_A5-Weekday-032900_SBS23_802,5:36:00,5:36:00,402128,8,1
MQ_A5-Weekday-032900_SBS23_802,5:37:41,5:37:41,402130,9,1
MQ_A5-Weekday-032900_SBS23_802,5:39:16,5:39:16,402132,10,1
MQ_A5-Weekday-032900_SBS23_802,5:41:06,5:41:06,402134,11,1
MQ_A5-Weekday-032900_SBS23_802,5:42:21,5:42:21,401832,12,1
MQ_A5-Weekday-032900_SBS23_802,5:43:39,5:43:39,401833,13,1
MQ_A5-Weekday-032900_SBS23_802,5:45:34,5:45:34,404264,14,1
MQ_A5-Weekday-032900_SBS23_802,5:47:00,5:47:00,903002,15,1
