trip_id,arrival_time,departure_time,stop_id,stop_sequence,Required_Pods
MV_A5-Weekday-041400_M3_307,6:54:00,6:54:00,903351,1,1
MV_A5-Weekday-041400_M3_307,6:55:44,6:55:44,400449,2,1
MV_A5-Weekday-041400_M3_307,6:57:25,6:57:25,403978,3,1
MV_A5-Weekday-041400_M3_307,6:59:20,6:59:20,400452,4,1
MV_A5-Weekday-041400_M3_307,7:01:03,7:01:03,400453,5,2
MV_A5-Weekday-041400_M3_307,7:02:31,7:02:31,400454,6,2
MV_A5-Weekday-041400_M3_307,7:05:01,7:05:01,403979,7,2
MV_A5-Weekday-041400_M3_307,7:06:39,7:06:39,400457,8,2
MV_A5-Weekday-041400_M3_307,7:09:00,7:09:00,400258,9,2
MV_A5-Weekday-041400_M3_307,7:10:13,7:10:13,400259,10,2
MV_A5-Weekday-041400_M3_307,7:11:48,7:11:48,400461,11,2
MV_A5-Weekday-041400_M3_307,7:12:40,7:12:40,400462,12,2
MV_A5-Weekday-041400_M3_307,7:13:15,7:13:15,404949,13,2
MV_A5-Weekday-041400_M3_307,7:15:00,7:15:00,402638,14,3
MV_A5-Weekday-041400_M3_307,7:16:51,7:16:51,403698,15,3
MV_A5-Weekday-041400_M3_307,7:18:31,7:18:31,405467,16,3
MV_A5-Weekday-041400_M3_307,7:19:54,7:19:54,400467,17,3
MV_A5-Weekday-041400_M3_307,7:21:13,7:21:13,400468,18,3
MV_A5-Weekday-041400_M3_307,7:22:45,7:22:45,400469,19,3
MV_A5-Weekday-041400_M3_307,7:23:50,7:23:50,400470,20,2
MV_A5-Weekday-041400_M3_307,7:24:46,7:24:46,400471,21,2
MV_A5-Weekday-041400_M3_307,7:26:20,7:26:20,400472,22,2
MV_A5-Weekday-041400_M3_307,7:27:38,7:27:38,400473,23,2
MV_A5-Weekday-041400_M3_307,7:28:58,7:28:58,400474,24,2
MV_A5-Weekday-041400_M3_307,7:30:28,7:30:28,400475,25,2
MV_A5-Weekday-041400_M3_307,7:31:25,7:31:25,400476,26,2
MV_A5-Weekday-041400_M3_307,7:33:00,7:33:00,400477,27,2
MV_A5-Weekday-041400_M3_307,7:34:52,7:34:52,400479,28,2
MV_A5-Weekday-041400_M3_307,7:36:36,7:36:36,405093,29,2
MV_A5-Weekday-041400_M3_307,7:38:45,7:38:45,400482,30,2
MV_A5-Weekday-041400_M3_307,7:39:40,7:39:40,400483,31,2
MV_A5-Weekday-041400_M3_307,7:41:17,7:41:17,400484,32,2
MV_A5-Weekday-041400_M3_307,7:42:25,7:42:25,400485,33,2
MV_A5-Weekday-041400_M3_307,7:44:02,7:44:02,400486,34,4
MV_A5-Weekday-041400_M3_307,7:46:13,7:46:13,400290,35,4
MV_A5-Weekday-041400_M3_307,7:48:20,7:48:20,404278,36,4
MV_A5-Weekday-041400_M3_307,7:50:00,7:50:00,400292,37,4
MV_A5-Weekday-041400_M3_307,7:51:25,7:51:25,400108,38,4
MV_A5-Weekday-041400_M3_307,7:52:31,7:52:31,400109,39,4
MV_A5-Weekday-041400_M3_307,7:53:33,7:53:33,400110,40,4
MV_A5-Weekday-041400_M3_307,7:54:42,7:54:42,400111,41,4
MV_A5-Weekday-041400_M3_307,7:56:40,7:56:40,404081,42,4
MV_A5-Weekday-041400_M3_307,7:58:02,7:58:02,404168,43,4
MV_A5-Weekday-041400_M3_307,7:58:52,7:58:52,400115,44,4
MV_A5-Weekday-041400_M3_307,8:00:00,8:00:00,400116,45,4
MV_A5-Weekday-041400_M3_307,8:01:00,8:01:00,400117,46,4
MV_A5-Weekday-041400_M3_307,8:02:31,8:02:31,400118,47,2
