trip_id,arrival_time,departure_time,stop_id,stop_sequence,Required_Pods
MQ_A5-Weekday-SDon-109500_SBS14_742,18:15:00,18:15:00,402100,1,1
MQ_A5-Weekday-SDon-109500_SBS14_742,18:18:46,18:18:46,402103,2,1
MQ_A5-Weekday-SDon-109500_SBS14_742,18:19:56,18:19:56,401147,3,1
MQ_A5-Weekday-SDon-109500_SBS14_742,18:21:59,18:21:59,401149,4,1
MQ_A5-Weekday-SDon-109500_SBS14_742,18:23:39,18:23:39,401150,5,1
MQ_A5-Weekday-SDon-109500_SBS14_742,18:25:21,18:25:21,403317,6,1
MQ_A5-Weekday-SDon-109500_SBS14_742,18:27:16,18:27:16,403732,7,1
MQ_A5-Weekday-SDon-109500_SBS14_742,18:30:35,18:30:35,403320,8,1
MQ_A5-Weekday-SDon-109500_SBS14_742,18:33:02,18:33:02,401657,9,1
MQ_A5-Weekday-SDon-109500_SBS14_742,18:36:29,18:36:29,401659,10,1
MQ_A5-Weekday-SDon-109500_SBS14_742,18:38:10,18:38:10,401183,11,1
MQ_A5-Weekday-SDon-109500_SBS14_742,18:39:19,18:39:19,404029,12,1
MQ_A5-Weekday-SDon-109500_SBS14_742,18:41:41,18:41:41,403870,13,1
MQ_A5-Weekday-SDon-109500_SBS14_742,18:43:27,18:43:27,403871,14,1
MQ_A5-Weekday-SDon-109500_SBS14_742,18:45:00,18:45:00,403906,15,1
MQ_A5-Weekday-SDon-109500_SBS14_742,18:46:25,18:46:25,403893,16,1
MQ_A5-Weekday-SDon-109500_SBS14_742,18:47:28,18:47:28,403894,17,1
MQ_A5-Weekday-SDon-109500_SBS14_742,18:49:26,18:49:26,403895,18,1
MQ_A5-Weekday-SDon-109500_SBS14_742,18:50:59,18:50:59,403896,19,1
MQ_A5-Weekday-SDon-109500_SBS14_742,18:52:40,18:52:40,403897,20,1
MQ_A5-Weekday-SDon-109500_SBS14_742,18:54:00,18:54:00,405133,21,1
MQ_A5-Weekday-SDon-109500_SBS14_742,18:56:00,18:56:00,401388,22,1
