trip_id,arrival_time,departure_time,stop_id,stop_sequence,Required_Pods
MQ_A5-Weekday-SDon-067700_M22_261,11:17:00,11:17:00,405054,1,1
MQ_A5-Weekday-SDon-067700_M22_261,11:19:29,11:19:29,405056,2,1
MQ_A5-Weekday-SDon-067700_M22_261,11:22:06,11:22:06,404969,3,1
MQ_A5-Weekday-SDon-067700_M22_261,11:23:07,11:23:07,404976,4,2
MQ_A5-Weekday-SDon-067700_M22_261,11:24:02,11:24:02,404977,5,2
MQ_A5-Weekday-SDon-067700_M22_261,11:25:24,11:25:24,404219,6,2
MQ_A5-Weekday-SDon-067700_M22_261,11:29:00,11:29:00,903280,7,1
MQ_A5-Weekday-SDon-067700_M22_261,11:30:02,11:30:02,404101,8,1
MQ_A5-Weekday-SDon-067700_M22_261,11:31:57,11:31:57,402085,9,1
MQ_A5-Weekday-SDon-067700_M22_261,11:33:00,11:33:00,401670,10,2
MQ_A5-Weekday-SDon-067700_M22_261,11:35:00,11:35:00,402088,11,2
MQ_A5-Weekday-SDon-067700_M22_261,11:36:50,11:36:50,402090,12,2
MQ_A5-Weekday-SDon-067700_M22_261,11:37:49,11:37:49,402091,13,2
MQ_A5-Weekday-SDon-067700_M22_261,11:39:00,11:39:00,402092,14,2
MQ_A5-Weekday-SDon-067700_M22_261,11:39:30,11:39:30,402093,15,2
MQ_A5-Weekday-SDon-067700_M22_261,11:40:21,11:40:21,402094,16,1
MQ_A5-Weekday-SDon-067700_M22_261,11:41:11,11:41:11,402095,17,1
MQ_A5-Weekday-SDon-067700_M22_261,11:41:38,11:41:38,402096,18,1
MQ_A5-Weekday-SDon-067700_M22_261,11:42:25,11:42:25,402097,19,1
MQ_A5-Weekday-SDon-067700_M22_261,11:43:00,11:43:00,404922,20,1
MQ_A5-Weekday-SDon-067700_M22_261,11:44:00,11:44:00,903025,21,1
