arrival_time,departure_time,stop_id,stop_sequence,Required_Pods
20:30:00,20:30:00,400353,1,1
20:31:23,20:31:23,400354,2,1
20:32:59,20:32:59,403456,3,1
20:34:24,20:34:24,403457,4,1
20:35:48,20:35:48,400561,5,1
20:37:27,20:37:27,400358,6,1
20:39:22,20:39:22,400360,7,1
20:41:12,20:41:12,400361,8,1
20:42:51,20:42:51,400362,9,1
20:44:00,20:44:00,400363,10,1
20:45:14,20:45:14,400364,11,1
20:46:22,20:46:22,400026,12,1
20:47:24,20:47:24,404994,13,1
20:48:03,20:48:03,400028,14,1
20:48:54,20:48:54,404905,15,1
20:50:14,20:50:14,400030,16,1
20:51:06,20:51:06,400031,17,1
20:52:21,20:52:21,400032,18,1
20:53:12,20:53:12,400033,19,1
20:54:38,20:54:38,400034,20,1
20:56:12,20:56:12,400036,21,1
20:57:12,20:57:12,400037,22,1
20:58:19,20:58:19,400038,23,1
20:59:09,20:59:09,400039,24,1
21:00:00,21:00:00,404191,25,1
21:00:47,21:00:47,400041,26,1
21:01:46,21:01:46,400042,27,1
21:02:20,21:02:20,400043,28,1
21:02:45,21:02:45,400044,29,1
21:03:25,21:03:25,400045,30,2
21:04:00,21:04:00,400046,31,2
21:05:00,21:05:00,404856,32,2
21:06:00,21:06:00,403267,33,2
21:07:17,21:07:17,400224,34,2
21:08:34,21:08:34,400225,35,2
21:10:38,21:10:38,400390,36,2
21:11:29,21:11:29,400595,37,2
21:12:17,21:12:17,400596,38,2
21:13:49,21:13:49,400597,39,2
21:15:02,21:15:02,400598,40,2
21:16:46,21:16:46,404260,41,2
21:17:53,21:17:53,403122,42,2
21:19:42,21:19:42,404262,43,2
21:20:55,21:20:55,403125,44,2
21:22:19,21:22:19,403126,45,2
21:23:00,21:23:00,405072,46,1
21:24:00,21:24:00,404232,47,1
21:25:09,21:25:09,403461,48,1
21:27:00,21:27:00,903236,49,1
21:27:38,21:27:38,400609,50,1
21:28:52,21:28:52,400610,51,1
21:29:52,21:29:52,400611,52,1
21:30:50,21:30:50,400612,53,1
21:32:00,21:32:00,400613,54,1
21:32:51,21:32:51,400614,55,1
21:33:47,21:33:47,400615,56,1
21:34:43,21:34:43,400616,57,1
21:35:41,21:35:41,400617,58,1
21:36:39,21:36:39,400618,59,1
21:37:36,21:37:36,400619,60,1
21:38:33,21:38:33,400620,61,1
21:39:28,21:39:28,400621,62,1
21:40:25,21:40:25,400622,63,1
21:42:44,21:42:44,404920,64,1
21:44:00,21:44:00,404921,65,1
21:45:05,21:45:05,400626,66,1
21:45:48,21:45:48,400627,67,1
21:46:24,21:46:24,400628,68,1
21:46:58,21:46:58,400629,69,1
21:47:39,21:47:39,400630,70,1
21:48:42,21:48:42,400631,71,1
21:49:19,21:49:19,400632,72,1
21:49:58,21:49:58,400633,73,1
21:50:43,21:50:43,400634,74,1
21:51:59,21:51:59,400635,75,1
21:53:00,21:53:00,400636,76,1
