trip_id,arrival_time,departure_time,stop_id,stop_sequence,Required_Pods
MV_A5-Weekday-SDon-088000_M5_535,14:40:00,14:40:00,400808,1,2
MV_A5-Weekday-SDon-088000_M5_535,14:41:19,14:41:19,400809,2,2
MV_A5-Weekday-SDon-088000_M5_535,14:42:24,14:42:24,400810,3,2
MV_A5-Weekday-SDon-088000_M5_535,14:43:30,14:43:30,400811,4,2
MV_A5-Weekday-SDon-088000_M5_535,14:44:16,14:44:16,400812,5,2
MV_A5-Weekday-SDon-088000_M5_535,14:46:11,14:46:11,404918,6,2
MV_A5-Weekday-SDon-088000_M5_535,14:47:47,14:47:47,400814,7,2
MV_A5-Weekday-SDon-088000_M5_535,14:48:45,14:48:45,400815,8,2
MV_A5-Weekday-SDon-088000_M5_535,14:49:47,14:49:47,400816,9,2
MV_A5-Weekday-SDon-088000_M5_535,14:51:00,14:51:00,400655,10,2
MV_A5-Weekday-SDon-088000_M5_535,14:53:28,14:53:28,400657,11,2
MV_A5-Weekday-SDon-088000_M5_535,14:56:12,14:56:12,403483,12,2
MV_A5-Weekday-SDon-088000_M5_535,14:58:42,14:58:42,400662,13,2
MV_A5-Weekday-SDon-088000_M5_535,15:01:00,15:01:00,404011,14,2
MV_A5-Weekday-SDon-088000_M5_535,15:01:26,15:01:26,404012,15,2
MV_A5-Weekday-SDon-088000_M5_535,15:03:46,15:03:46,404822,16,2
MV_A5-Weekday-SDon-088000_M5_535,15:05:02,15:05:02,404259,17,2
MV_A5-Weekday-SDon-088000_M5_535,15:05:56,15:05:56,405580,18,2
MV_A5-Weekday-SDon-088000_M5_535,15:06:49,15:06:49,400834,19,2
MV_A5-Weekday-SDon-088000_M5_535,15:07:23,15:07:23,400835,20,2
MV_A5-Weekday-SDon-088000_M5_535,15:07:54,15:07:54,400836,21,2
MV_A5-Weekday-SDon-088000_M5_535,15:08:59,15:08:59,400837,22,2
MV_A5-Weekday-SDon-088000_M5_535,15:09:31,15:09:31,400838,23,2
MV_A5-Weekday-SDon-088000_M5_535,15:10:05,15:10:05,404130,24,1
MV_A5-Weekday-SDon-088000_M5_535,15:11:16,15:11:16,400840,25,1
MV_A5-Weekday-SDon-088000_M5_535,15:12:00,15:12:00,400841,26,1
MV_A5-Weekday-SDon-088000_M5_535,15:13:24,15:13:24,404131,27,1
MV_A5-Weekday-SDon-088000_M5_535,15:14:40,15:14:40,400843,28,1
MV_A5-Weekday-SDon-088000_M5_535,15:15:57,15:15:57,404855,29,1
MV_A5-Weekday-SDon-088000_M5_535,15:17:13,15:17:13,400846,30,1
MV_A5-Weekday-SDon-088000_M5_535,15:18:08,15:18:08,400847,31,1
MV_A5-Weekday-SDon-088000_M5_535,15:19:06,15:19:06,400848,32,1
MV_A5-Weekday-SDon-088000_M5_535,15:20:00,15:20:00,400849,33,1
MV_A5-Weekday-SDon-088000_M5_535,15:22:12,15:22:12,400851,34,1
MV_A5-Weekday-SDon-088000_M5_535,15:23:30,15:23:30,400852,35,1
MV_A5-Weekday-SDon-088000_M5_535,15:25:22,15:25:22,400853,36,1
MV_A5-Weekday-SDon-088000_M5_535,15:26:35,15:26:35,400854,37,1
MV_A5-Weekday-SDon-088000_M5_535,15:30:46,15:30:46,403171,38,1
MV_A5-Weekday-SDon-088000_M5_535,15:35:00,15:35:00,400861,39,1
MV_A5-Weekday-SDon-088000_M5_535,15:40:56,15:40:56,403047,40,1
MV_A5-Weekday-SDon-088000_M5_535,15:45:41,15:45:41,402446,41,1
MV_A5-Weekday-SDon-088000_M5_535,15:51:27,15:51:27,450123,42,1
MV_A5-Weekday-SDon-088000_M5_535,15:59:00,15:59:00,400135,43,1
MV_A5-Weekday-SDon-088000_M5_535,16:00:28,16:00:28,400322,44,1
MV_A5-Weekday-SDon-088000_M5_535,16:01:56,16:01:56,400323,45,1
MV_A5-Weekday-SDon-088000_M5_535,16:03:30,16:03:30,400324,46,1
MV_A5-Weekday-SDon-088000_M5_535,16:06:00,16:06:00,803082,47,1
