trip_id,arrival_time,departure_time,stop_id,stop_sequence,Required_Pods
OF_A5-Weekday-SDon-062800_SBS15_423,10:28:00,10:28:00,401732,1,1
OF_A5-Weekday-SDon-062800_SBS15_423,10:28:52,10:28:52,401738,2,2
OF_A5-Weekday-SDon-062800_SBS15_423,10:32:51,10:32:51,405348,3,2
OF_A5-Weekday-SDon-062800_SBS15_423,10:36:55,10:36:55,405653,4,2
OF_A5-Weekday-SDon-062800_SBS15_423,10:40:00,10:40:00,803182,5,2
OF_A5-Weekday-SDon-062800_SBS15_423,10:45:04,10:45:04,903129,6,2
OF_A5-Weekday-SDon-062800_SBS15_423,10:49:17,10:49:17,401756,7,2
OF_A5-Weekday-SDon-062800_SBS15_423,10:55:03,10:55:03,401761,8,2
OF_A5-Weekday-SDon-062800_SBS15_423,11:00:53,11:00:53,401765,9,2
OF_A5-Weekday-SDon-062800_SBS15_423,11:04:31,11:04:31,401768,10,2
OF_A5-Weekday-SDon-062800_SBS15_423,11:08:47,11:08:47,401771,11,2
OF_A5-Weekday-SDon-062800_SBS15_423,11:13:10,11:13:10,405342,12,2
OF_A5-Weekday-SDon-062800_SBS15_423,11:15:53,11:15:53,403525,13,2
OF_A5-Weekday-SDon-062800_SBS15_423,11:18:44,11:18:44,401779,14,2
OF_A5-Weekday-SDon-062800_SBS15_423,11:23:31,11:23:31,405340,15,2
OF_A5-Weekday-SDon-062800_SBS15_423,11:30:33,11:30:33,803109,16,2
OF_A5-Weekday-SDon-062800_SBS15_423,11:32:00,11:32:00,403849,17,2
OF_A5-Weekday-SDon-062800_SBS15_423,11:35:34,11:35:34,405373,18,2
OF_A5-Weekday-SDon-062800_SBS15_423,11:39:49,11:39:49,402112,19,2
OF_A5-Weekday-SDon-062800_SBS15_423,11:43:40,11:43:40,403590,20,1
OF_A5-Weekday-SDon-062800_SBS15_423,11:45:45,11:45:45,403754,21,1
OF_A5-Weekday-SDon-062800_SBS15_423,11:49:00,11:49:00,803120,22,1
