trip_id,arrival_time,departure_time,stop_id,stop_sequence,Required_Pods
MQ_A5-Weekday-101300_M66_518,16:53:00,16:53:00,403997,1,2
MQ_A5-Weekday-101300_M66_518,16:54:56,16:54:56,403503,2,3
MQ_A5-Weekday-101300_M66_518,16:56:53,16:56:53,403504,3,3
MQ_A5-Weekday-101300_M66_518,16:58:14,16:58:14,403505,4,3
MQ_A5-Weekday-101300_M66_518,17:00:00,17:00:00,403506,5,3
MQ_A5-Weekday-101300_M66_518,17:02:49,17:02:49,403508,6,3
MQ_A5-Weekday-101300_M66_518,17:05:00,17:05:00,404122,7,3
MQ_A5-Weekday-101300_M66_518,17:11:48,17:11:48,403510,8,3
MQ_A5-Weekday-101300_M66_518,17:13:20,17:13:20,403779,9,1
MQ_A5-Weekday-101300_M66_518,17:14:14,17:14:14,403512,10,1
MQ_A5-Weekday-101300_M66_518,17:15:37,17:15:37,403513,11,1
MQ_A5-Weekday-101300_M66_518,17:17:00,17:17:00,803057,12,1
