trip_id,arrival_time,departure_time,stop_id,stop_sequence,Required_Pods
MQ_A5-Weekday-043200_SB79_652,7:12:00,7:12:00,401880,1,2
MQ_A5-Weekday-043200_SB79_652,7:13:22,7:13:22,401881,2,2
MQ_A5-Weekday-043200_SB79_652,7:14:16,7:14:16,401882,3,2
MQ_A5-Weekday-043200_SB79_652,7:16:05,7:16:05,401883,4,2
MQ_A5-Weekday-043200_SB79_652,7:17:28,7:17:28,401884,5,2
MQ_A5-Weekday-043200_SB79_652,7:18:20,7:18:20,404860,6,2
MQ_A5-Weekday-043200_SB79_652,7:19:59,7:19:59,401887,7,2
MQ_A5-Weekday-043200_SB79_652,7:21:00,7:21:00,403989,8,2
MQ_A5-Weekday-043200_SB79_652,7:22:54,7:22:54,401889,9,2
MQ_A5-Weekday-043200_SB79_652,7:24:49,7:24:49,401890,10,1
MQ_A5-Weekday-043200_SB79_652,7:25:56,7:25:56,404838,11,1
MQ_A5-Weekday-043200_SB79_652,7:27:11,7:27:11,403733,12,1
MQ_A5-Weekday-043200_SB79_652,7:28:00,7:28:00,401893,13,1
MQ_A5-Weekday-043200_SB79_652,7:40:00,7:40:00,903286,14,1
