trip_id,arrival_time,departure_time,stop_id,stop_sequence,Required_Pods
OF_A5-Weekday-SDon-142300_M35_308,23:43:00,23:43:00,803026,1,1
OF_A5-Weekday-SDon-142300_M35_308,23:44:23,23:44:23,803028,2,1
OF_A5-Weekday-SDon-142300_M35_308,23:44:43,23:44:43,803029,3,1
OF_A5-Weekday-SDon-142300_M35_308,23:45:15,23:45:15,803030,4,1
OF_A5-Weekday-SDon-142300_M35_308,23:46:15,23:46:15,803021,5,1
OF_A5-Weekday-SDon-142300_M35_308,23:47:00,23:47:00,404350,6,1
OF_A5-Weekday-SDon-142300_M35_308,23:47:35,23:47:35,414350,7,1
OF_A5-Weekday-SDon-142300_M35_308,23:48:50,23:48:50,405015,8,1
OF_A5-Weekday-SDon-142300_M35_308,23:49:03,23:49:03,405016,9,1
OF_A5-Weekday-SDon-142300_M35_308,23:51:30,23:51:30,402498,10,1
OF_A5-Weekday-SDon-142300_M35_308,23:51:47,23:51:47,403787,11,1
OF_A5-Weekday-SDon-142300_M35_308,23:52:00,23:52:00,903075,12,1
