trip_id,arrival_time,departure_time,stop_id,stop_sequence,Required_Pods
MQ_A5-Weekday-SDon-041800_SB79_X01,6:58:00,6:58:00,403522,1,2
MQ_A5-Weekday-SDon-041800_SB79_X01,7:00:00,7:00:00,403523,2,2
MQ_A5-Weekday-SDon-041800_SB79_X01,7:00:52,7:00:52,401024,3,2
MQ_A5-Weekday-SDon-041800_SB79_X01,7:02:47,7:02:47,401867,4,2
MQ_A5-Weekday-SDon-041800_SB79_X01,7:03:43,7:03:43,401868,5,2
MQ_A5-Weekday-SDon-041800_SB79_X01,7:05:55,7:05:55,401869,6,2
MQ_A5-Weekday-SDon-041800_SB79_X01,7:08:00,7:08:00,401870,7,2
MQ_A5-Weekday-SDon-041800_SB79_X01,7:09:11,7:09:11,404858,8,2
MQ_A5-Weekday-SDon-041800_SB79_X01,7:10:57,7:10:57,405169,9,2
MQ_A5-Weekday-SDon-041800_SB79_X01,7:12:19,7:12:19,405369,10,2
MQ_A5-Weekday-SDon-041800_SB79_X01,7:13:59,7:13:59,401875,11,2
MQ_A5-Weekday-SDon-041800_SB79_X01,7:15:41,7:15:41,401876,12,2
MQ_A5-Weekday-SDon-041800_SB79_X01,7:17:04,7:17:04,401877,13,2
MQ_A5-Weekday-SDon-041800_SB79_X01,7:19:00,7:19:00,401878,14,2
