trip_id,arrival_time,departure_time,stop_id,stop_sequence,Required_Pods
MQ_A5-Weekday-122000_M66_520,20:20:00,20:20:00,403487,1,1
MQ_A5-Weekday-122000_M66_520,20:20:53,20:20:53,403488,2,1
MQ_A5-Weekday-122000_M66_520,20:22:36,20:22:36,403489,3,1
MQ_A5-Weekday-122000_M66_520,20:23:29,20:23:29,403491,4,1
MQ_A5-Weekday-122000_M66_520,20:24:00,20:24:00,403573,5,1
MQ_A5-Weekday-122000_M66_520,20:24:53,20:24:53,403492,6,1
MQ_A5-Weekday-122000_M66_520,20:28:19,20:28:19,403494,7,1
MQ_A5-Weekday-122000_M66_520,20:29:00,20:29:00,404994,8,1
MQ_A5-Weekday-122000_M66_520,20:30:37,20:30:37,403495,9,1
MQ_A5-Weekday-122000_M66_520,20:33:00,20:33:00,403497,10,1
MQ_A5-Weekday-122000_M66_520,20:33:48,20:33:48,403993,11,1
MQ_A5-Weekday-122000_M66_520,20:34:37,20:34:37,403994,12,1
MQ_A5-Weekday-122000_M66_520,20:36:03,20:36:03,403995,13,1
MQ_A5-Weekday-122000_M66_520,20:37:00,20:37:00,403996,14,1
