arrival_time,departure_time,stop_id,stop_sequence,Required_Pods
5:57:00,5:57:00,400087,1,1
5:57:35,5:57:35,400088,2,1
5:58:55,5:58:55,400089,3,1
6:00:07,6:00:07,404339,4,1
6:00:55,6:00:55,404338,5,1
6:01:47,6:01:47,401069,6,1
6:02:53,6:02:53,401070,7,1
6:04:07,6:04:07,404337,8,1
6:04:54,6:04:54,404336,9,1
6:06:00,6:06:00,803165,10,1
6:06:56,6:06:56,401074,11,1
6:08:12,6:08:12,404978,12,2
6:09:31,6:09:31,401988,13,2
6:10:46,6:10:46,401989,14,2
6:11:54,6:11:54,401990,15,2
6:12:20,6:12:20,401991,16,2
6:13:34,6:13:34,403416,17,2
6:14:12,6:14:12,402809,18,2
6:15:55,6:15:55,402811,19,2
6:17:39,6:17:39,403417,20,2
6:18:30,6:18:30,401973,21,2
6:19:18,6:19:18,401974,22,2
6:20:00,6:20:00,402816,23,2
6:20:44,6:20:44,403749,24,2
6:22:00,6:22:00,403418,25,2
6:22:37,6:22:37,402819,26,2
6:23:27,6:23:27,404947,27,2
6:24:28,6:24:28,405066,28,2
6:25:29,6:25:29,403419,29,2
6:26:40,6:26:40,404321,30,2
6:27:59,6:27:59,402826,31,2
6:28:52,6:28:52,404854,32,2
6:29:56,6:29:56,402829,33,2
6:30:32,6:30:32,403421,34,2
6:31:25,6:31:25,402831,35,3
6:32:00,6:32:00,403422,36,3
6:33:20,6:33:20,803158,37,3
6:34:05,6:34:05,402835,38,3
6:35:00,6:35:00,404171,39,3
6:36:03,6:36:03,402838,40,3
6:37:23,6:37:23,803163,41,3
6:37:56,6:37:56,403424,42,3
6:39:15,6:39:15,402842,43,3
6:41:00,6:41:00,403425,44,3
6:41:31,6:41:31,402845,45,3
6:42:19,6:42:19,405530,46,3
6:43:14,6:43:14,403821,47,3
6:44:15,6:44:15,403822,48,3
6:45:05,6:45:05,402851,49,3
6:45:42,6:45:42,402852,50,3
6:46:15,6:46:15,405272,51,3
6:47:00,6:47:00,402854,52,3
6:48:23,6:48:23,403772,53,3
6:49:30,6:49:30,402856,54,3
6:50:40,6:50:40,404106,55,3
6:51:53,6:51:53,402858,56,3
6:53:00,6:53:00,903148,57,3
