trip_id,arrival_time,departure_time,stop_id,stop_sequence,Required_Pods
OH_A5-Weekday-060100_M31_309,10:01:00,10:01:00,404058,1,1
OH_A5-Weekday-060100_M31_309,10:03:38,10:03:38,401412,2,2
OH_A5-Weekday-060100_M31_309,10:05:14,10:05:14,403992,3,2
OH_A5-Weekday-060100_M31_309,10:07:42,10:07:42,403984,4,2
OH_A5-Weekday-060100_M31_309,10:10:00,10:10:00,403562,5,2
OH_A5-Weekday-060100_M31_309,10:11:47,10:11:47,403736,6,2
OH_A5-Weekday-060100_M31_309,10:14:27,10:14:27,403621,7,2
OH_A5-Weekday-060100_M31_309,10:15:49,10:15:49,405529,8,2
OH_A5-Weekday-060100_M31_309,10:18:00,10:18:00,403620,9,2
OH_A5-Weekday-060100_M31_309,10:20:40,10:20:40,402214,10,2
OH_A5-Weekday-060100_M31_309,10:22:17,10:22:17,402215,11,2
OH_A5-Weekday-060100_M31_309,10:23:55,10:23:55,402216,12,2
OH_A5-Weekday-060100_M31_309,10:25:54,10:25:54,402217,13,2
OH_A5-Weekday-060100_M31_309,10:26:44,10:26:44,402218,14,2
OH_A5-Weekday-060100_M31_309,10:28:25,10:28:25,402328,15,2
OH_A5-Weekday-060100_M31_309,10:29:51,10:29:51,404154,16,1
OH_A5-Weekday-060100_M31_309,10:31:58,10:31:58,402330,17,2
OH_A5-Weekday-060100_M31_309,10:34:00,10:34:00,402331,18,2
OH_A5-Weekday-060100_M31_309,10:35:17,10:35:17,403563,19,1
OH_A5-Weekday-060100_M31_309,10:37:21,10:37:21,402334,20,1
OH_A5-Weekday-060100_M31_309,10:38:18,10:38:18,803159,21,1
OH_A5-Weekday-060100_M31_309,10:39:32,10:39:32,402336,22,1
OH_A5-Weekday-060100_M31_309,10:41:11,10:41:11,401877,23,1
OH_A5-Weekday-060100_M31_309,10:42:57,10:42:57,402338,24,1
OH_A5-Weekday-060100_M31_309,10:44:03,10:44:03,402339,25,1
OH_A5-Weekday-060100_M31_309,10:45:21,10:45:21,401909,26,1
OH_A5-Weekday-060100_M31_309,10:46:20,10:46:20,401910,27,1
OH_A5-Weekday-060100_M31_309,10:47:53,10:47:53,403367,28,1
OH_A5-Weekday-060100_M31_309,10:49:27,10:49:27,403383,29,1
OH_A5-Weekday-060100_M31_309,10:51:00,10:51:00,904918,30,1
