arrival_time,departure_time,stop_id,stop_sequence,Required_Pods
10:47:00,10:47:00,405579,1,1
10:48:18,10:48:18,404991,2,1
10:50:16,10:50:16,403914,3,1
10:52:32,10:52:32,400929,4,1
10:55:22,10:55:22,400731,5,1
10:56:53,10:56:53,400732,6,1
10:58:45,10:58:45,405582,7,1
11:01:00,11:01:00,400933,8,1
11:03:33,11:03:33,404039,9,1
11:05:19,11:05:19,404040,10,1
11:06:51,11:06:51,400936,11,1
11:08:58,11:08:58,404043,12,2
11:10:22,11:10:22,400938,13,2
11:12:01,11:12:01,403132,14,2
11:13:06,11:13:06,400940,15,2
11:15:10,11:15:10,400941,16,2
11:17:09,11:17:09,404992,17,2
11:19:16,11:19:16,400943,18,2
11:21:25,11:21:25,401014,19,2
11:22:48,11:22:48,401015,20,2
11:24:44,11:24:44,401016,21,2
11:27:00,11:27:00,400747,22,2
11:29:20,11:29:20,403271,23,2
11:31:41,11:31:41,400750,24,2
11:34:00,11:34:00,401021,25,2
11:35:23,11:35:23,401022,26,2
11:37:19,11:37:19,401023,27,2
11:38:37,11:38:37,401024,28,2
11:40:06,11:40:06,401025,29,2
11:41:27,11:41:27,401026,30,2
11:43:33,11:43:33,401027,31,2
11:45:11,11:45:11,404320,32,2
11:46:52,11:46:52,401029,33,2
11:48:13,11:48:13,401030,34,2
11:50:18,11:50:18,401031,35,2
11:51:40,11:51:40,401032,36,2
11:53:00,11:53:00,401033,37,2
11:53:56,11:53:56,401034,38,2
11:55:06,11:55:06,401035,39,1
11:56:12,11:56:12,401036,40,1
11:57:59,11:57:59,401037,41,1
11:58:53,11:58:53,401038,42,1
12:00:10,12:00:10,401039,43,1
12:01:13,12:01:13,405087,44,1
12:02:34,12:02:34,405092,45,1
12:03:50,12:03:50,400394,46,1
12:05:00,12:05:00,401044,47,1
12:07:20,12:07:20,401045,48,2
12:09:27,12:09:27,404341,49,2
12:11:14,12:11:14,401047,50,2
12:13:05,12:13:05,404333,51,2
12:15:00,12:15:00,404334,52,2
12:16:01,12:16:01,401051,53,2
12:16:58,12:16:58,401052,54,2
12:18:22,12:18:22,405014,55,2
12:19:27,12:19:27,401055,56,2
12:20:50,12:20:50,401056,57,2
12:21:44,12:21:44,400062,58,2
12:23:08,12:23:08,404335,59,1
12:24:33,12:24:33,400065,60,1
12:25:37,12:25:37,400066,61,1
12:26:51,12:26:51,400067,62,1
12:29:00,12:29:00,803003,63,1
