trip_id,arrival_time,departure_time,stop_id,stop_sequence,Required_Pods
MQ_A5-Weekday-122800_SB79_673,20:28:00,20:28:00,401880,1,1
MQ_A5-Weekday-122800_SB79_673,20:29:22,20:29:22,401881,2,1
MQ_A5-Weekday-122800_SB79_673,20:30:16,20:30:16,401882,3,1
MQ_A5-Weekday-122800_SB79_673,20:32:05,20:32:05,401883,4,1
MQ_A5-Weekday-122800_SB79_673,20:33:28,20:33:28,401884,5,1
MQ_A5-Weekday-122800_SB79_673,20:34:20,20:34:20,404860,6,1
MQ_A5-Weekday-122800_SB79_673,20:35:59,20:35:59,401887,7,1
MQ_A5-Weekday-122800_SB79_673,20:37:00,20:37:00,403989,8,1
MQ_A5-Weekday-122800_SB79_673,20:38:54,20:38:54,401889,9,1
MQ_A5-Weekday-122800_SB79_673,20:40:49,20:40:49,401890,10,1
MQ_A5-Weekday-122800_SB79_673,20:41:56,20:41:56,404838,11,1
MQ_A5-Weekday-122800_SB79_673,20:43:11,20:43:11,403733,12,1
MQ_A5-Weekday-122800_SB79_673,20:44:00,20:44:00,401893,13,1
MQ_A5-Weekday-122800_SB79_673,20:54:00,20:54:00,903286,14,1
