trip_id,arrival_time,departure_time,stop_id,stop_sequence,Required_Pods
OF_A5-Weekday-054500_SBS15_439,9:05:00,9:05:00,405382,1,1
OF_A5-Weekday-054500_SBS15_439,9:09:20,9:09:20,405318,2,1
OF_A5-Weekday-054500_SBS15_439,9:11:49,9:11:49,403601,3,1
OF_A5-Weekday-054500_SBS15_439,9:15:50,9:15:50,405319,4,2
OF_A5-Weekday-054500_SBS15_439,9:21:20,9:21:20,405320,5,2
OF_A5-Weekday-054500_SBS15_439,9:26:00,9:26:00,903093,6,2
OF_A5-Weekday-054500_SBS15_439,9:30:00,9:30:00,405322,7,4
OF_A5-Weekday-054500_SBS15_439,9:33:29,9:33:29,405323,8,4
OF_A5-Weekday-054500_SBS15_439,9:35:00,9:35:00,404995,9,3
OF_A5-Weekday-054500_SBS15_439,9:37:09,9:37:09,403480,10,3
OF_A5-Weekday-054500_SBS15_439,9:40:13,9:40:13,401698,11,3
OF_A5-Weekday-054500_SBS15_439,9:42:48,9:42:48,401701,12,3
OF_A5-Weekday-054500_SBS15_439,9:45:55,9:45:55,401704,13,3
OF_A5-Weekday-054500_SBS15_439,9:49:30,9:49:30,401707,14,2
OF_A5-Weekday-054500_SBS15_439,9:54:07,9:54:07,401712,15,1
OF_A5-Weekday-054500_SBS15_439,9:56:48,9:56:48,401715,16,1
OF_A5-Weekday-054500_SBS15_439,10:01:00,10:01:00,903102,17,1
OF_A5-Weekday-054500_SBS15_439,10:03:35,10:03:35,401723,18,1
OF_A5-Weekday-054500_SBS15_439,10:06:34,10:06:34,401727,19,1
OF_A5-Weekday-054500_SBS15_439,10:09:00,10:09:00,401731,20,1
OF_A5-Weekday-054500_SBS15_439,10:11:00,10:11:00,803054,21,1
