trip_id,arrival_time,departure_time,stop_id,stop_sequence,Required_Pods
OF_A5-Weekday-048600_M35_302,8:06:00,8:06:00,402458,1,1
OF_A5-Weekday-048600_M35_302,8:06:36,8:06:36,402460,2,1
OF_A5-Weekday-048600_M35_302,8:07:05,8:07:05,402461,3,1
OF_A5-Weekday-048600_M35_302,8:10:45,8:10:45,404352,4,1
OF_A5-Weekday-048600_M35_302,8:11:19,8:11:19,405140,5,1
OF_A5-Weekday-048600_M35_302,8:12:00,8:12:00,404353,6,1
OF_A5-Weekday-048600_M35_302,8:14:34,8:14:34,903318,7,1
OF_A5-Weekday-048600_M35_302,8:15:32,8:15:32,803239,8,1
OF_A5-Weekday-048600_M35_302,8:16:40,8:16:40,404355,9,1
OF_A5-Weekday-048600_M35_302,8:17:40,8:17:40,404356,10,1
OF_A5-Weekday-048600_M35_302,8:18:00,8:18:00,803034,11,1
