arrival_time,departure_time,stop_id,stop_sequence,Required_Pods
9:38:00,9:38:00,803055,1,1
9:38:28,9:38:28,401812,2,1
9:41:08,9:41:08,401813,3,3
9:43:35,9:43:35,401814,4,4
9:46:18,9:46:18,403238,5,4
9:48:00,9:48:00,403239,6,4
9:49:55,9:49:55,403240,7,4
9:52:00,9:52:00,403241,8,4
9:53:14,9:53:14,403242,9,4
9:55:18,9:55:18,403465,10,4
9:56:38,9:56:38,404160,11,4
9:57:46,9:57:46,403459,12,4
9:59:00,9:59:00,403245,13,4
9:59:28,9:59:28,403246,14,4
10:00:40,10:00:40,403247,15,1
10:01:41,10:01:41,403248,16,1
10:03:00,10:03:00,903046,17,1
