trip_id,arrival_time,departure_time,stop_id,stop_sequence,Required_Pods
MV_A5-Weekday-SDon-035000_M3_302,5:50:00,5:50:00,903351,1,1
MV_A5-Weekday-SDon-035000_M3_302,5:51:16,5:51:16,400449,2,1
MV_A5-Weekday-SDon-035000_M3_302,5:52:31,5:52:31,403978,3,1
MV_A5-Weekday-SDon-035000_M3_302,5:53:54,5:53:54,400452,4,1
MV_A5-Weekday-SDon-035000_M3_302,5:55:10,5:55:10,400453,5,1
MV_A5-Weekday-SDon-035000_M3_302,5:56:15,5:56:15,400454,6,1
MV_A5-Weekday-SDon-035000_M3_302,5:58:05,5:58:05,403979,7,1
MV_A5-Weekday-SDon-035000_M3_302,5:59:17,5:59:17,400457,8,1
MV_A5-Weekday-SDon-035000_M3_302,6:01:00,6:01:00,400258,9,1
MV_A5-Weekday-SDon-035000_M3_302,6:02:13,6:02:13,400259,10,1
MV_A5-Weekday-SDon-035000_M3_302,6:03:48,6:03:48,400461,11,1
MV_A5-Weekday-SDon-035000_M3_302,6:04:40,6:04:40,400462,12,1
MV_A5-Weekday-SDon-035000_M3_302,6:05:15,6:05:15,404949,13,1
MV_A5-Weekday-SDon-035000_M3_302,6:07:00,6:07:00,402638,14,1
MV_A5-Weekday-SDon-035000_M3_302,6:08:51,6:08:51,403698,15,1
MV_A5-Weekday-SDon-035000_M3_302,6:10:31,6:10:31,405467,16,1
MV_A5-Weekday-SDon-035000_M3_302,6:11:54,6:11:54,400467,17,1
MV_A5-Weekday-SDon-035000_M3_302,6:13:13,6:13:13,400468,18,1
MV_A5-Weekday-SDon-035000_M3_302,6:14:45,6:14:45,400469,19,1
MV_A5-Weekday-SDon-035000_M3_302,6:15:50,6:15:50,400470,20,1
MV_A5-Weekday-SDon-035000_M3_302,6:16:46,6:16:46,400471,21,1
MV_A5-Weekday-SDon-035000_M3_302,6:18:20,6:18:20,400472,22,1
MV_A5-Weekday-SDon-035000_M3_302,6:19:38,6:19:38,400473,23,1
MV_A5-Weekday-SDon-035000_M3_302,6:20:58,6:20:58,400474,24,1
MV_A5-Weekday-SDon-035000_M3_302,6:22:28,6:22:28,400475,25,1
MV_A5-Weekday-SDon-035000_M3_302,6:23:25,6:23:25,400476,26,1
MV_A5-Weekday-SDon-035000_M3_302,6:25:00,6:25:00,400477,27,1
MV_A5-Weekday-SDon-035000_M3_302,6:26:39,6:26:39,400479,28,1
MV_A5-Weekday-SDon-035000_M3_302,6:28:10,6:28:10,405093,29,1
MV_A5-Weekday-SDon-035000_M3_302,6:30:04,6:30:04,400482,30,1
MV_A5-Weekday-SDon-035000_M3_302,6:30:53,6:30:53,400483,31,1
MV_A5-Weekday-SDon-035000_M3_302,6:32:19,6:32:19,400484,32,2
MV_A5-Weekday-SDon-035000_M3_302,6:33:18,6:33:18,400485,33,2
MV_A5-Weekday-SDon-035000_M3_302,6:34:44,6:34:44,400486,34,2
MV_A5-Weekday-SDon-035000_M3_302,6:36:39,6:36:39,400290,35,2
MV_A5-Weekday-SDon-035000_M3_302,6:38:32,6:38:32,404278,36,2
MV_A5-Weekday-SDon-035000_M3_302,6:40:00,6:40:00,400292,37,2
MV_A5-Weekday-SDon-035000_M3_302,6:41:01,6:41:01,400108,38,2
MV_A5-Weekday-SDon-035000_M3_302,6:41:48,6:41:48,400109,39,2
MV_A5-Weekday-SDon-035000_M3_302,6:42:32,6:42:32,400110,40,2
MV_A5-Weekday-SDon-035000_M3_302,6:43:21,6:43:21,400111,41,2
MV_A5-Weekday-SDon-035000_M3_302,6:44:46,6:44:46,404081,42,1
MV_A5-Weekday-SDon-035000_M3_302,6:45:44,6:45:44,404168,43,1
MV_A5-Weekday-SDon-035000_M3_302,6:46:20,6:46:20,400115,44,1
MV_A5-Weekday-SDon-035000_M3_302,6:47:08,6:47:08,400116,45,1
MV_A5-Weekday-SDon-035000_M3_302,6:47:52,6:47:52,400117,46,1
MV_A5-Weekday-SDon-035000_M3_302,6:48:56,6:48:56,400118,47,1
MV_A5-Weekday-SDon-035000_M3_302,6:49:59,6:49:59,400119,48,1
MV_A5-Weekday-SDon-035000_M3_302,6:51:33,6:51:33,400120,49,1
MV_A5-Weekday-SDon-035000_M3_302,6:52:11,6:52:11,400121,50,1
MV_A5-Weekday-SDon-035000_M3_302,6:52:51,6:52:51,400122,51,1
MV_A5-Weekday-SDon-035000_M3_302,6:53:36,6:53:36,400123,52,1
MV_A5-Weekday-SDon-035000_M3_302,6:55:00,6:55:00,400124,53,1
MV_A5-Weekday-SDon-035000_M3_302,6:56:01,6:56:01,400125,54,1
MV_A5-Weekday-SDon-035000_M3_302,6:57:12,6:57:12,400126,55,1
MV_A5-Weekday-SDon-035000_M3_302,6:58:04,6:58:04,400127,56,1
MV_A5-Weekday-SDon-035000_M3_302,6:58:40,6:58:40,400128,57,1
MV_A5-Weekday-SDon-035000_M3_302,6:58:57,6:58:57,400129,58,1
MV_A5-Weekday-SDon-035000_M3_302,7:00:50,7:00:50,400316,59,1
MV_A5-Weekday-SDon-035000_M3_302,7:01:55,7:01:55,400131,60,1
MV_A5-Weekday-SDon-035000_M3_302,7:02:39,7:02:39,450123,61,1
MV_A5-Weekday-SDon-035000_M3_302,7:04:07,7:04:07,400133,62,1
MV_A5-Weekday-SDon-035000_M3_302,7:04:51,7:04:51,404180,63,1
MV_A5-Weekday-SDon-035000_M3_302,7:06:00,7:06:00,400135,64,1
MV_A5-Weekday-SDon-035000_M3_302,7:06:37,7:06:37,400322,65,1
MV_A5-Weekday-SDon-035000_M3_302,7:07:14,7:07:14,400323,66,1
MV_A5-Weekday-SDon-035000_M3_302,7:07:53,7:07:53,400324,67,1
MV_A5-Weekday-SDon-035000_M3_302,7:08:18,7:08:18,400325,68,1
MV_A5-Weekday-SDon-035000_M3_302,7:08:56,7:08:56,404211,69,1
MV_A5-Weekday-SDon-035000_M3_302,7:09:21,7:09:21,400327,70,1
MV_A5-Weekday-SDon-035000_M3_302,7:10:00,7:10:00,400329,71,1
MV_A5-Weekday-SDon-035000_M3_302,7:10:50,7:10:50,400330,72,1
MV_A5-Weekday-SDon-035000_M3_302,7:11:39,7:11:39,400331,73,1
MV_A5-Weekday-SDon-035000_M3_302,7:12:34,7:12:34,402857,74,1
MV_A5-Weekday-SDon-035000_M3_302,7:13:09,7:13:09,400333,75,1
MV_A5-Weekday-SDon-035000_M3_302,7:13:44,7:13:44,400334,76,1
MV_A5-Weekday-SDon-035000_M3_302,7:14:21,7:14:21,400335,77,1
MV_A5-Weekday-SDon-035000_M3_302,7:14:51,7:14:51,400336,78,1
MV_A5-Weekday-SDon-035000_M3_302,7:15:33,7:15:33,400337,79,1
MV_A5-Weekday-SDon-035000_M3_302,7:16:00,7:16:00,404010,80,1
