trip_id,arrival_time,departure_time,stop_id,stop_sequence,Required_Pods
MV_A5-Weekday-048500_M98_X01,8:05:00,8:05:00,402688,1,1
MV_A5-Weekday-048500_M98_X01,8:06:28,8:06:28,403432,2,1
MV_A5-Weekday-048500_M98_X01,8:08:40,8:08:40,403433,3,1
MV_A5-Weekday-048500_M98_X01,8:10:33,8:10:33,403434,4,1
MV_A5-Weekday-048500_M98_X01,8:14:07,8:14:07,403777,5,1
MV_A5-Weekday-048500_M98_X01,8:17:07,8:17:07,403436,6,2
MV_A5-Weekday-048500_M98_X01,8:20:01,8:20:01,405181,7,2
MV_A5-Weekday-048500_M98_X01,8:23:00,8:23:00,403537,8,2
MV_A5-Weekday-048500_M98_X01,8:40:22,8:40:22,403439,9,2
MV_A5-Weekday-048500_M98_X01,8:41:03,8:41:03,403440,10,2
MV_A5-Weekday-048500_M98_X01,8:41:26,8:41:26,404194,11,2
MV_A5-Weekday-048500_M98_X01,8:42:03,8:42:03,403670,12,1
MV_A5-Weekday-048500_M98_X01,8:43:01,8:43:01,400631,13,1
MV_A5-Weekday-048500_M98_X01,8:43:27,8:43:27,400632,14,1
MV_A5-Weekday-048500_M98_X01,8:43:54,8:43:54,400633,15,1
MV_A5-Weekday-048500_M98_X01,8:44:25,8:44:25,400634,16,1
MV_A5-Weekday-048500_M98_X01,8:45:18,8:45:18,400635,17,1
MV_A5-Weekday-048500_M98_X01,8:46:00,8:46:00,400636,18,1
