arrival_time,departure_time,stop_id,stop_sequence,Required_Pods
19:56:00,19:56:00,902208,1,6
20:00:12,20:00:12,101069,2,6
20:01:43,20:01:43,101071,3,2
20:03:00,20:03:00,101072,4,2
20:04:52,20:04:52,101074,5,2
20:06:51,20:06:51,102839,6,2
20:09:59,20:09:59,403766,7,2
20:12:02,20:12:02,403676,8,1
20:13:00,20:13:00,402502,9,1
20:13:58,20:13:58,402503,10,1
20:15:02,20:15:02,402504,11,1
20:16:00,20:16:00,402505,12,1
20:17:04,20:17:04,402506,13,2
20:19:44,20:19:44,402507,14,2
20:21:53,20:21:53,402508,15,2
20:24:00,20:24:00,402509,16,1
20:24:44,20:24:44,402510,17,1
20:27:00,20:27:00,403604,18,1
20:27:47,20:27:47,403763,19,1
20:28:25,20:28:25,403677,20,1
20:29:00,20:29:00,403829,21,1
