arrival_time,departure_time,stop_id,stop_sequence,Required_Pods
22:27:00,22:27:00,903341,1,1
22:29:53,22:29:53,404008,2,1
22:30:37,22:30:37,402764,3,1
22:31:38,22:31:38,405186,4,1
22:32:17,22:32:17,402766,5,1
22:33:07,22:33:07,402767,6,1
22:34:34,22:34:34,402769,7,1
22:35:51,22:35:51,405069,8,1
22:36:57,22:36:57,402772,9,1
22:37:49,22:37:49,402773,10,1
22:38:30,22:38:30,402774,11,1
22:39:43,22:39:43,405070,12,1
22:41:00,22:41:00,404949,13,1
22:42:32,22:42:32,402638,14,1
22:43:31,22:43:31,402639,15,1
22:45:02,22:45:02,402641,16,1
22:46:13,22:46:13,402642,17,1
22:47:01,22:47:01,402643,18,1
22:48:24,22:48:24,402644,19,1
22:49:19,22:49:19,402645,20,1
22:50:39,22:50:39,402646,21,1
22:51:31,22:51:31,402647,22,1
22:52:50,22:52:50,405078,23,1
22:54:39,22:54:39,401458,24,1
22:55:27,22:55:27,401459,25,1
22:57:00,22:57:00,402653,26,1
22:58:06,22:58:06,402723,27,1
22:59:27,22:59:27,405416,28,1
23:00:05,23:00:05,402657,29,1
23:01:43,23:01:43,402658,30,1
23:03:18,23:03:18,402659,31,1
23:05:06,23:05:06,402660,32,1
23:06:00,23:06:00,402661,33,1
23:06:58,23:06:58,402662,34,1
23:08:00,23:08:00,404255,35,1
23:09:02,23:09:02,402805,36,1
23:10:08,23:10:08,405057,37,1
23:11:18,23:11:18,403416,38,1
23:11:52,23:11:52,402809,39,1
23:13:23,23:13:23,402811,40,1
23:14:55,23:14:55,403417,41,1
23:15:41,23:15:41,401973,42,1
23:16:22,23:16:22,401974,43,1
23:17:00,23:17:00,402816,44,1
23:18:28,23:18:28,403749,45,1
23:21:00,23:21:00,403418,46,1
23:21:37,23:21:37,402819,47,1
23:22:27,23:22:27,404947,48,1
23:23:28,23:23:28,405066,49,1
23:24:29,23:24:29,403419,50,1
23:25:40,23:25:40,404321,51,1
23:26:59,23:26:59,402826,52,1
23:27:52,23:27:52,404854,53,1
23:28:56,23:28:56,402829,54,1
23:29:32,23:29:32,403421,55,1
23:30:25,23:30:25,402831,56,1
23:31:00,23:31:00,403422,57,1
23:32:19,23:32:19,405406,58,1
23:33:05,23:33:05,402835,59,1
23:34:00,23:34:00,404171,60,1
23:35:03,23:35:03,402838,61,1
23:36:10,23:36:10,402839,62,1
23:36:56,23:36:56,403424,63,1
23:38:15,23:38:15,402842,64,1
23:40:00,23:40:00,403425,65,1
23:40:31,23:40:31,402845,66,1
23:41:19,23:41:19,405530,67,1
23:42:14,23:42:14,403821,68,1
23:43:15,23:43:15,403822,69,1
23:44:05,23:44:05,402851,70,1
23:44:42,23:44:42,402852,71,1
23:45:15,23:45:15,405272,72,1
23:46:00,23:46:00,402854,73,1
23:47:23,23:47:23,403772,74,1
23:48:30,23:48:30,402856,75,1
23:49:40,23:49:40,404106,76,1
23:50:53,23:50:53,402858,77,1
23:52:00,23:52:00,903148,78,1
