arrival_time,departure_time,stop_id,stop_sequence,Required_Pods
6:55:00,6:55:00,403267,1,1
6:56:08,6:56:08,400224,2,1
6:57:16,6:57:16,400225,3,1
6:59:05,6:59:05,400390,4,1
7:00:00,7:00:00,405087,5,1
7:01:15,7:01:15,405092,6,1
7:02:42,7:02:42,404309,7,1
7:04:12,7:04:12,400395,8,1
7:05:11,7:05:11,400396,9,1
7:08:00,7:08:00,400397,10,1
7:09:06,7:09:06,400398,11,1
7:10:42,7:10:42,400399,12,1
7:11:58,7:11:58,400400,13,1
7:13:05,7:13:05,400401,14,1
7:14:11,7:14:11,403776,15,1
7:15:36,7:15:36,400403,16,1
7:16:22,7:16:22,400404,17,1
7:18:04,7:18:04,400405,18,1
7:18:57,7:18:57,400406,19,1
7:19:53,7:19:53,405227,20,1
7:22:10,7:22:10,400408,21,1
7:23:11,7:23:11,400409,22,1
7:25:19,7:25:19,402526,23,1
7:26:59,7:26:59,405073,24,1
7:28:21,7:28:21,404853,25,1
7:30:06,7:30:06,400414,26,1
7:31:07,7:31:07,405111,27,1
7:33:00,7:33:00,404066,28,1
7:34:02,7:34:02,400418,29,1
7:35:14,7:35:14,400419,30,1
7:36:29,7:36:29,403975,31,1
7:37:41,7:37:41,400422,32,1
7:38:32,7:38:32,400423,33,2
7:39:41,7:39:41,403976,34,2
7:40:58,7:40:58,400426,35,2
7:41:36,7:41:36,405641,36,1
7:43:28,7:43:28,402749,37,1
7:46:41,7:46:41,905247,38,1
7:47:29,7:47:29,403466,39,1
7:48:00,7:48:00,901342,40,1
