arrival_time,departure_time,stop_id,stop_sequence,Required_Pods
7:51:00,7:51:00,401998,1,1
7:51:37,7:51:37,405315,2,2
7:52:00,7:52:00,401999,3,2
7:53:17,7:53:17,402000,4,4
7:55:34,7:55:34,402001,5,4
7:56:49,7:56:49,402002,6,4
7:58:08,7:58:08,402003,7,4
7:59:11,7:59:11,402004,8,4
8:01:00,8:01:00,402005,9,4
8:01:52,8:01:52,402006,10,2
8:05:00,8:05:00,404274,11,2
8:06:48,8:06:48,401078,12,2
8:08:00,8:08:00,401079,13,2
8:09:48,8:09:48,400482,14,2
8:10:52,8:10:52,400483,15,2
8:12:46,8:12:46,400484,16,2
8:14:20,8:14:20,403392,17,2
8:15:39,8:15:39,401084,18,2
8:16:46,8:16:46,401085,19,2
8:18:00,8:18:00,402016,20,1
8:18:41,8:18:41,402017,21,1
8:19:00,8:19:00,401977,22,1
