arrival_time,departure_time,stop_id,stop_sequence,Required_Pods
17:56:00,17:56:00,401732,1,2
17:57:23,17:57:23,401738,2,2
17:59:15,17:59:15,401739,3,2
18:01:06,18:01:06,401740,4,2
18:03:00,18:03:00,401741,5,2
18:04:31,18:04:31,401742,6,2
18:05:28,18:05:28,803228,7,2
18:07:01,18:07:01,401744,8,2
18:08:04,18:08:04,401745,9,2
18:09:29,18:09:29,401746,10,2
18:10:26,18:10:26,401747,11,2
18:12:15,18:12:15,401748,12,2
18:13:00,18:13:00,401749,13,2
18:14:25,18:14:25,403342,14,2
18:15:34,18:15:34,405233,15,2
18:17:23,18:17:23,405307,16,2
18:18:37,18:18:37,401753,17,2
18:20:41,18:20:41,401754,18,2
18:21:54,18:21:54,401755,19,2
18:24:00,18:24:00,401756,20,2
18:26:07,18:26:07,401758,21,2
18:28:14,18:28:14,401759,22,2
18:29:39,18:29:39,401760,23,2
18:31:00,18:31:00,401761,24,2
18:32:17,18:32:17,401762,25,2
18:33:26,18:33:26,401763,26,3
18:35:20,18:35:20,401764,27,3
18:37:47,18:37:47,401765,28,3
18:39:33,18:39:33,403887,29,3
18:42:00,18:42:00,401768,30,3
18:43:36,18:43:36,401769,31,3
18:45:48,18:45:48,401771,32,3
18:47:11,18:47:11,401772,33,3
18:48:16,18:48:16,404909,34,3
18:50:00,18:50:00,903266,35,3
18:50:58,18:50:58,401775,36,3
18:52:10,18:52:10,405336,37,3
18:53:54,18:53:54,401778,38,3
18:55:01,18:55:01,401779,39,3
18:56:25,18:56:25,401780,40,3
18:57:48,18:57:48,401781,41,3
18:59:00,18:59:00,401782,42,3
19:00:53,19:00:53,404105,43,3
19:02:58,19:02:58,401784,44,2
19:04:52,19:04:52,401785,45,2
19:06:52,19:06:52,401786,46,2
19:09:15,19:09:15,401787,47,2
19:11:00,19:11:00,403849,48,2
19:13:13,19:13:13,403647,49,1
19:15:25,19:15:25,405373,50,1
19:16:30,19:16:30,401793,51,1
19:18:00,19:18:00,404844,52,1
19:20:00,19:20:00,904920,53,1
