arrival_time,departure_time,stop_id,stop_sequence,Required_Pods
15:47:00,15:47:00,405284,1,1
15:47:40,15:47:40,400088,2,1
15:49:36,15:49:36,400089,3,1
15:51:16,15:51:16,400091,4,1
15:53:25,15:53:25,400092,5,1
15:54:42,15:54:42,400093,6,1
15:56:00,15:56:00,400094,7,1
15:57:20,15:57:20,400095,8,1
15:58:19,15:58:19,400096,9,1
15:59:18,15:59:18,400097,10,1
16:00:47,16:00:47,400098,11,1
16:02:10,16:02:10,400099,12,1
16:05:04,16:05:04,404964,13,1
16:06:02,16:06:02,400102,14,1
16:07:04,16:07:04,400103,15,1
16:08:59,16:08:59,400105,16,1
16:10:00,16:10:00,400107,17,1
16:10:58,16:10:58,400108,18,1
16:12:13,16:12:13,400109,19,1
16:13:22,16:13:22,400110,20,1
16:14:39,16:14:39,400111,21,1
16:16:52,16:16:52,404081,22,1
16:18:25,16:18:25,404168,23,1
16:19:21,16:19:21,400115,24,1
16:20:37,16:20:37,400116,25,1
16:21:45,16:21:45,400117,26,1
16:23:27,16:23:27,400118,27,1
16:25:05,16:25:05,400119,28,1
16:27:34,16:27:34,400120,29,1
16:28:33,16:28:33,400121,30,1
16:29:36,16:29:36,400122,31,1
16:30:47,16:30:47,400123,32,1
16:33:00,16:33:00,400124,33,1
16:35:13,16:35:13,400125,34,1
16:37:48,16:37:48,400126,35,1
16:39:43,16:39:43,400127,36,1
16:41:02,16:41:02,400128,37,1
16:42:39,16:42:39,400512,38,1
16:46:05,16:46:05,403266,39,1
16:48:26,16:48:26,400514,40,1
16:50:50,16:50:50,400515,41,1
16:53:14,16:53:14,400516,42,1
16:54:52,16:54:52,405179,43,2
16:57:00,16:57:00,400518,44,2
16:58:18,16:58:18,400322,45,1
16:59:53,16:59:53,400323,46,1
17:01:35,17:01:35,400324,47,1
17:02:39,17:02:39,400325,48,1
17:04:15,17:04:15,404211,49,1
17:05:19,17:05:19,400327,50,1
17:07:00,17:07:00,400329,51,1
17:08:28,17:08:28,400330,52,1
17:09:53,17:09:53,400331,53,1
17:11:29,17:11:29,402857,54,1
17:12:30,17:12:30,400333,55,1
17:13:31,17:13:31,400334,56,1
17:14:34,17:14:34,400335,57,1
17:15:27,17:15:27,400336,58,1
17:16:39,17:16:39,400337,59,1
17:17:47,17:17:47,400153,60,1
17:19:22,17:19:22,400154,61,1
17:20:26,17:20:26,400155,62,1
17:21:25,17:21:25,403311,63,1
17:22:21,17:22:21,404916,64,1
17:23:21,17:23:21,400157,65,1
17:27:00,17:27:00,404823,66,1
