trip_id,arrival_time,departure_time,stop_id,stop_sequence,Required_Pods
OF_A5-Weekday-053200_SBS15_436,8:52:00,8:52:00,405382,1,2
OF_A5-Weekday-053200_SBS15_436,8:56:20,8:56:20,405318,2,2
OF_A5-Weekday-053200_SBS15_436,8:58:49,8:58:49,403601,3,2
OF_A5-Weekday-053200_SBS15_436,9:02:50,9:02:50,405319,4,2
OF_A5-Weekday-053200_SBS15_436,9:08:20,9:08:20,405320,5,2
OF_A5-Weekday-053200_SBS15_436,9:13:00,9:13:00,903093,6,4
OF_A5-Weekday-053200_SBS15_436,9:17:00,9:17:00,405322,7,4
OF_A5-Weekday-053200_SBS15_436,9:20:29,9:20:29,405323,8,4
OF_A5-Weekday-053200_SBS15_436,9:22:00,9:22:00,404995,9,3
OF_A5-Weekday-053200_SBS15_436,9:24:09,9:24:09,403480,10,3
OF_A5-Weekday-053200_SBS15_436,9:27:13,9:27:13,401698,11,2
OF_A5-Weekday-053200_SBS15_436,9:29:48,9:29:48,401701,12,2
OF_A5-Weekday-053200_SBS15_436,9:32:55,9:32:55,401704,13,2
OF_A5-Weekday-053200_SBS15_436,9:36:30,9:36:30,401707,14,2
OF_A5-Weekday-053200_SBS15_436,9:41:07,9:41:07,401712,15,2
OF_A5-Weekday-053200_SBS15_436,9:43:48,9:43:48,401715,16,2
OF_A5-Weekday-053200_SBS15_436,9:48:00,9:48:00,903102,17,2
OF_A5-Weekday-053200_SBS15_436,9:50:16,9:50:16,401723,18,1
OF_A5-Weekday-053200_SBS15_436,9:52:52,9:52:52,401727,19,1
OF_A5-Weekday-053200_SBS15_436,9:55:00,9:55:00,401731,20,1
OF_A5-Weekday-053200_SBS15_436,9:57:00,9:57:00,803054,21,1
