trip_id,arrival_time,departure_time,stop_id,stop_sequence,Required_Pods
MV_A5-Weekday-SDon-052200_M96_X02,8:42:00,8:42:00,401933,1,2
MV_A5-Weekday-SDon-052200_M96_X02,8:44:00,8:44:00,401934,2,2
MV_A5-Weekday-SDon-052200_M96_X02,8:45:18,8:45:18,401935,3,4
MV_A5-Weekday-SDon-052200_M96_X02,8:47:57,8:47:57,401936,4,4
MV_A5-Weekday-SDon-052200_M96_X02,8:50:00,8:50:00,401937,5,3
MV_A5-Weekday-SDon-052200_M96_X02,8:57:47,8:57:47,404087,6,2
MV_A5-Weekday-SDon-052200_M96_X02,8:58:59,8:58:59,401939,7,1
MV_A5-Weekday-SDon-052200_M96_X02,9:01:00,9:01:00,401941,8,1
MV_A5-Weekday-SDon-052200_M96_X02,9:02:07,9:02:07,401942,9,1
MV_A5-Weekday-SDon-052200_M96_X02,9:03:10,9:03:10,401943,10,1
MV_A5-Weekday-SDon-052200_M96_X02,9:05:00,9:05:00,903003,11,1
