arrival_time,departure_time,stop_id,stop_sequence,Required_Pods
16:57:00,16:57:00,402054,1,1
16:59:10,16:59:10,404099,2,1
17:00:30,17:00:30,402142,3,1
17:02:54,17:02:54,402143,4,1
17:04:28,17:04:28,402144,5,1
17:05:37,17:05:37,402145,6,1
17:07:53,17:07:53,404833,7,1
17:09:18,17:09:18,405231,8,1
17:12:00,17:12:00,402152,9,1
17:13:31,17:13:31,402153,10,1
17:14:51,17:14:51,402154,11,1
17:16:12,17:16:12,402155,12,1
17:17:36,17:17:36,403547,13,1
17:18:43,17:18:43,402157,14,1
17:19:41,17:19:41,404926,15,1
17:21:00,17:21:00,404085,16,1
