trip_id,arrival_time,departure_time,stop_id,stop_sequence,Required_Pods
MQ_A5-Weekday-059400_SB79_660,9:54:00,9:54:00,403522,1,1
MQ_A5-Weekday-059400_SB79_660,9:57:00,9:57:00,403523,2,1
MQ_A5-Weekday-059400_SB79_660,9:58:05,9:58:05,401024,3,2
MQ_A5-Weekday-059400_SB79_660,10:00:29,10:00:29,401867,4,2
MQ_A5-Weekday-059400_SB79_660,10:01:38,10:01:38,401868,5,2
MQ_A5-Weekday-059400_SB79_660,10:04:24,10:04:24,401869,6,2
MQ_A5-Weekday-059400_SB79_660,10:07:00,10:07:00,401870,7,2
MQ_A5-Weekday-059400_SB79_660,10:08:18,10:08:18,404858,8,1
MQ_A5-Weekday-059400_SB79_660,10:10:13,10:10:13,405169,9,1
MQ_A5-Weekday-059400_SB79_660,10:11:43,10:11:43,405369,10,1
MQ_A5-Weekday-059400_SB79_660,10:13:32,10:13:32,401875,11,1
MQ_A5-Weekday-059400_SB79_660,10:15:23,10:15:23,401876,12,1
MQ_A5-Weekday-059400_SB79_660,10:16:54,10:16:54,401877,13,1
MQ_A5-Weekday-059400_SB79_660,10:19:00,10:19:00,401878,14,1
