trip_id,arrival_time,departure_time,stop_id,stop_sequence,Required_Pods
OF_A5-Weekday-SDon-074800_SBS15_416,12:28:00,12:28:00,401732,1,1
OF_A5-Weekday-SDon-074800_SBS15_416,12:28:47,12:28:47,401738,2,2
OF_A5-Weekday-SDon-074800_SBS15_416,12:32:27,12:32:27,405348,3,2
OF_A5-Weekday-SDon-074800_SBS15_416,12:36:11,12:36:11,405653,4,3
OF_A5-Weekday-SDon-074800_SBS15_416,12:39:00,12:39:00,803182,5,3
OF_A5-Weekday-SDon-074800_SBS15_416,12:43:58,12:43:58,903129,6,3
OF_A5-Weekday-SDon-074800_SBS15_416,12:48:06,12:48:06,401756,7,3
OF_A5-Weekday-SDon-074800_SBS15_416,12:53:46,12:53:46,401761,8,2
OF_A5-Weekday-SDon-074800_SBS15_416,12:59:29,12:59:29,401765,9,4
OF_A5-Weekday-SDon-074800_SBS15_416,13:03:03,13:03:03,401768,10,4
OF_A5-Weekday-SDon-074800_SBS15_416,13:07:13,13:07:13,401771,11,3
OF_A5-Weekday-SDon-074800_SBS15_416,13:11:32,13:11:32,405342,12,3
OF_A5-Weekday-SDon-074800_SBS15_416,13:14:12,13:14:12,403525,13,2
OF_A5-Weekday-SDon-074800_SBS15_416,13:17:00,13:17:00,401779,14,2
OF_A5-Weekday-SDon-074800_SBS15_416,13:21:41,13:21:41,405340,15,2
OF_A5-Weekday-SDon-074800_SBS15_416,13:28:35,13:28:35,803109,16,2
OF_A5-Weekday-SDon-074800_SBS15_416,13:30:00,13:30:00,403849,17,2
OF_A5-Weekday-SDon-074800_SBS15_416,13:33:34,13:33:34,405373,18,2
OF_A5-Weekday-SDon-074800_SBS15_416,13:37:49,13:37:49,402112,19,2
OF_A5-Weekday-SDon-074800_SBS15_416,13:41:40,13:41:40,403590,20,2
OF_A5-Weekday-SDon-074800_SBS15_416,13:43:45,13:43:45,403754,21,2
OF_A5-Weekday-SDon-074800_SBS15_416,13:47:00,13:47:00,803120,22,2
