trip_id,arrival_time,departure_time,stop_id,stop_sequence,Required_Pods
MQ_A5-Weekday-073900_SBS34_853,12:19:00,12:19:00,404951,1,1
MQ_A5-Weekday-073900_SBS34_853,12:21:00,12:21:00,403359,2,1
MQ_A5-Weekday-073900_SBS34_853,12:22:47,12:22:47,403216,3,1
MQ_A5-Weekday-073900_SBS34_853,12:24:34,12:24:34,401840,4,2
MQ_A5-Weekday-073900_SBS34_853,12:26:47,12:26:47,401842,5,2
MQ_A5-Weekday-073900_SBS34_853,12:28:55,12:28:55,405375,6,2
MQ_A5-Weekday-073900_SBS34_853,12:31:44,12:31:44,400716,7,2
MQ_A5-Weekday-073900_SBS34_853,12:34:00,12:34:00,401847,8,1
MQ_A5-Weekday-073900_SBS34_853,12:35:25,12:35:25,401848,9,1
MQ_A5-Weekday-073900_SBS34_853,12:36:48,12:36:48,403528,10,1
MQ_A5-Weekday-073900_SBS34_853,12:37:45,12:37:45,403519,11,1
MQ_A5-Weekday-073900_SBS34_853,12:39:29,12:39:29,803079,12,1
MQ_A5-Weekday-073900_SBS34_853,12:40:14,12:40:14,403816,13,1
MQ_A5-Weekday-073900_SBS34_853,12:43:00,12:43:00,803130,14,1
