trip_id,arrival_time,departure_time,stop_id,stop_sequence,Required_Pods
MQ_A5-Weekday-SDon-051100_SB79_X01,8:31:00,8:31:00,401880,1,2
MQ_A5-Weekday-SDon-051100_SB79_X01,8:32:40,8:32:40,401881,2,2
MQ_A5-Weekday-SDon-051100_SB79_X01,8:33:47,8:33:47,401882,3,2
MQ_A5-Weekday-SDon-051100_SB79_X01,8:36:00,8:36:00,401883,4,2
MQ_A5-Weekday-SDon-051100_SB79_X01,8:37:41,8:37:41,401884,5,2
MQ_A5-Weekday-SDon-051100_SB79_X01,8:38:44,8:38:44,404860,6,2
MQ_A5-Weekday-SDon-051100_SB79_X01,8:40:45,8:40:45,401887,7,2
MQ_A5-Weekday-SDon-051100_SB79_X01,8:42:00,8:42:00,403989,8,2
MQ_A5-Weekday-SDon-051100_SB79_X01,8:44:26,8:44:26,401889,9,2
MQ_A5-Weekday-SDon-051100_SB79_X01,8:46:55,8:46:55,401890,10,1
MQ_A5-Weekday-SDon-051100_SB79_X01,8:48:20,8:48:20,404838,11,1
MQ_A5-Weekday-SDon-051100_SB79_X01,8:49:57,8:49:57,403733,12,1
MQ_A5-Weekday-SDon-051100_SB79_X01,8:51:00,8:51:00,401893,13,1
MQ_A5-Weekday-SDon-051100_SB79_X01,9:03:00,9:03:00,903286,14,1
